Experiment,Model×Hyperparameter,Subject,N_Folds,Mean_Accuracy,Median_Accuracy,Min_Accuracy,Max_Accuracy,Std_Dev,N_Correctly_Classified,Pct_Correctly_Classified,Fold_Accuracies,Fold_IDs
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-35,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-36,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-37,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-38,1,0.6127,0.6127,0.6127,0.6127,0.0000,1,100.00,0.6127,sub-5_sub-38
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-39,1,0.5129,0.5129,0.5129,0.5129,0.0000,1,100.00,0.5129,sub-2_sub-39
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-4,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-40,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-41,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-42,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-44,2,0.6030,0.6030,0.5889,0.6170,0.0199,2,100.00,0.6170;0.5889,sub-18_sub-44;sub-14_sub-44
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-47,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-48,2,0.5668,0.5668,0.5435,0.5902,0.0330,2,100.00,0.5435;0.5902,sub-24_sub-48;sub-7_sub-48
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-49,1,0.6143,0.6143,0.6143,0.6143,0.0000,1,100.00,0.6143,sub-8_sub-49
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-5,1,0.6127,0.6127,0.6127,0.6127,0.0000,1,100.00,0.6127,sub-5_sub-38
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-51,1,0.4386,0.4386,0.4386,0.4386,0.0000,0,0.00,0.4386,sub-15_sub-51
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-54,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-55,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-56,1,0.5562,0.5562,0.5562,0.5562,0.0000,1,100.00,0.5562,sub-33_sub-56
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-57,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-58,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-59,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-6,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-60,1,0.2825,0.2825,0.2825,0.2825,0.0000,0,0.00,0.2825,sub-3_sub-60
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-61,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-62,1,0.7683,0.7683,0.7683,0.7683,0.0000,1,100.00,0.7683,sub-18_sub-62
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-63,1,0.5419,0.5419,0.5419,0.5419,0.0000,1,100.00,0.5419,sub-21_sub-63
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-64,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-65,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-7,1,0.5902,0.5902,0.5902,0.5902,0.0000,1,100.00,0.5902,sub-7_sub-48
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-8,1,0.6143,0.6143,0.6143,0.6143,0.0000,1,100.00,0.6143,sub-8_sub-49
PCA_L_2_Random,"KNN (metric=euclidean, neighbors=7, weights=uniform)",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-1,2,0.4366,0.4366,0.4118,0.4614,0.0350,0,0.00,0.4614;0.4118,sub-1_sub-61;sub-1_sub-65
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-11,1,0.4397,0.4397,0.4397,0.4397,0.0000,0,0.00,0.4397,sub-11_sub-59
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-13,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-14,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-15,1,0.5584,0.5584,0.5584,0.5584,0.0000,1,100.00,0.5584,sub-15_sub-51
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-16,1,0.5235,0.5235,0.5235,0.5235,0.0000,1,100.00,0.5235,sub-16_sub-42
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-17,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-18,1,0.5148,0.5148,0.5148,0.5148,0.0000,1,100.00,0.5148,sub-18_sub-59
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-19,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-2,1,0.5717,0.5717,0.5717,0.5717,0.0000,1,100.00,0.5717,sub-2_sub-54
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-21,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-24,1,0.5107,0.5107,0.5107,0.5107,0.0000,1,100.00,0.5107,sub-24_sub-55
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-28,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-3,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-30,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-33,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-35,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-36,1,0.5909,0.5909,0.5909,0.5909,0.0000,1,100.00,0.5909,sub-36_sub-44
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-37,1,0.5095,0.5095,0.5095,0.5095,0.0000,1,100.00,0.5095,sub-8_sub-37
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-38,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-39,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-4,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-40,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-41,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-42,1,0.5235,0.5235,0.5235,0.5235,0.0000,1,100.00,0.5235,sub-16_sub-42
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-44,1,0.5909,0.5909,0.5909,0.5909,0.0000,1,100.00,0.5909,sub-36_sub-44
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-47,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-48,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-49,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-5,1,0.6803,0.6803,0.6803,0.6803,0.0000,1,100.00,0.6803,sub-5_sub-56
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-51,1,0.5584,0.5584,0.5584,0.5584,0.0000,1,100.00,0.5584,sub-15_sub-51
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-54,1,0.5717,0.5717,0.5717,0.5717,0.0000,1,100.00,0.5717,sub-2_sub-54
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-55,1,0.5107,0.5107,0.5107,0.5107,0.0000,1,100.00,0.5107,sub-24_sub-55
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-56,1,0.6803,0.6803,0.6803,0.6803,0.0000,1,100.00,0.6803,sub-5_sub-56
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-57,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-58,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-59,2,0.4772,0.4772,0.4397,0.5148,0.0531,1,50.00,0.4397;0.5148,sub-11_sub-59;sub-18_sub-59
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-6,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-60,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-61,1,0.4614,0.4614,0.4614,0.4614,0.0000,0,0.00,0.4614,sub-1_sub-61
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-62,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-63,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-64,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-65,1,0.4118,0.4118,0.4118,0.4118,0.0000,0,0.00,0.4118,sub-1_sub-65
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-7,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-8,1,0.5095,0.5095,0.5095,0.5095,0.0000,1,100.00,0.5095,sub-8_sub-37
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-9,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-1,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-10,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-11,1,0.5425,0.5425,0.5425,0.5425,0.0000,1,100.00,0.5425,sub-11_sub-54
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-12,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-13,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-14,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-15,1,0.5146,0.5146,0.5146,0.5146,0.0000,1,100.00,0.5146,sub-15_sub-41
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-17,1,0.4952,0.4952,0.4952,0.4952,0.0000,0,0.00,0.4952,sub-17_sub-62
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-18,1,0.4904,0.4904,0.4904,0.4904,0.0000,0,0.00,0.4904,sub-18_sub-62
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-19,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-2,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-21,1,0.5305,0.5305,0.5305,0.5305,0.0000,1,100.00,0.5305,sub-21_sub-63
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-22,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-23,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-24,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-26,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-28,1,0.5106,0.5106,0.5106,0.5106,0.0000,1,100.00,0.5106,sub-28_sub-38
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-3,1,0.3003,0.3003,0.3003,0.3003,0.0000,0,0.00,0.3003,sub-3_sub-60
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-30,1,0.9044,0.9044,0.9044,0.9044,0.0000,1,100.00,0.9044,sub-30_sub-49
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-32,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-33,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-35,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-36,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-37,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-38,2,0.4929,0.4929,0.4751,0.5106,0.0251,1,50.00,0.5106;0.4751,sub-28_sub-38;sub-5_sub-38
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-39,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-4,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-40,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-41,1,0.5146,0.5146,0.5146,0.5146,0.0000,1,100.00,0.5146,sub-15_sub-41
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-42,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-44,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-45,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-47,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-48,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-49,1,0.9044,0.9044,0.9044,0.9044,0.0000,1,100.00,0.9044,sub-30_sub-49
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-5,1,0.4751,0.4751,0.4751,0.4751,0.0000,0,0.00,0.4751,sub-5_sub-38
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-51,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_2_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-53,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
