hyperparam_n_estimators,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_subsample,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
100,3,0.2,0.7,0.9013754755633596,0.0,0.9937522969496508,0.0,0.9019544415128402,0.9038112809758612,0.9013754755633596,1
100,6,0.2,0.7,0.8980099502487562,0.0,1.0,0.0,0.8985115283302835,0.9002616476187741,0.8980099502487562,1
100,9,0.2,0.7,0.8968393327480246,0.0,1.0,0.0,0.8970378366202312,0.8983385254641487,0.8968393327480246,1
