hyperparam_n_estimators,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_subsample,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
100,3,0.2,0.7,0.5512916017493658,0.09739471940657088,0.8816909685680708,0.004470212480560388,0.4457856904972822,0.6241237922757455,0.5512916017493658,49
100,6,0.2,0.7,0.5483753010056819,0.0824366836497088,0.9773863266787469,0.0020540073107426548,0.4522372395830411,0.6345357761299372,0.5483753010056819,49
100,9,0.2,0.7,0.5465521985362397,0.07790848178107315,0.9999438628213592,4.042945358423794e-05,0.47112666629627786,0.6275155290460126,0.5465521985362397,49
