hyperparam_n_estimators,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_subsample,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
100,9,0.2,0.7,0.5478492695560557,0.06790062878979569,0.9999666085010077,3.659937411848429e-05,0.4610663734834142,0.6479950619664169,0.5478492695560557,50
100,6,0.2,0.7,0.5394785392681795,0.06364320858571361,0.9809034178521792,0.0030245411454238574,0.44874783701534954,0.6541313493040103,0.5394785392681795,50
100,3,0.2,0.7,0.5377169216827334,0.06703532294250861,0.8877768572301185,0.005122025748127059,0.42895643990198645,0.6698377385457651,0.5377169216827334,50
