hyperparam_C,hyperparam_kernel,hyperparam_gamma,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
0.1,rbf,auto,0.6083734292966975,0.11978514655717372,0.8503655778402193,0.00492656069111067,0.5385675903523748,0.7037037558542574,0.6083734292966975,49
0.1,linear,auto,0.5090682783120363,0.07262488595881554,0.7826021991787452,0.004445371986350662,0.3681161576778202,0.6068462849266489,0.5090682783120363,49
0.1,poly,auto,0.4850174587611114,0.06222728959622936,0.820146848752977,0.00518553889193187,0.31934181361136477,0.23911417087357936,0.4850174587611114,49
