hyperparam_n_estimators,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_subsample,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
100,9,0.2,0.7,0.6643932544564032,0.0905864999336545,0.9999443938101699,5.5020280368958334e-05,0.6582103197446408,0.6809952004857386,0.6643932544564032,12
100,3,0.2,0.7,0.6547295079801049,0.09575071227271346,0.9105648016208256,0.009220395627974696,0.647056715308714,0.6741993271361065,0.6547295079801049,12
100,6,0.2,0.7,0.6528163677091137,0.08813064158865165,0.9886433343143001,0.003642294778067137,0.6454133063740791,0.6723938161959774,0.6528163677091137,12
