hyperparam_n_neighbors,hyperparam_weights,hyperparam_metric,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
7,uniform,euclidean,0.5618700324448395,0.06437594731488712,0.9235707558509381,0.00480701021279232,0.5181606475042899,0.5797892945032426,0.5618700324448395,50
15,uniform,euclidean,0.5565942306676612,0.06598393396398274,0.9066503722104607,0.00562694254372894,0.5063462077976569,0.5866811565084963,0.5565942306676613,50
1,uniform,euclidean,0.5186159152896697,0.03552158163221531,1.0,0.0,0.4011059708252686,0.5139105006017054,0.5186159152896697,50
