hyperparam_C,hyperparam_kernel,hyperparam_gamma,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
0.1,linear,auto,0.9362013462101259,0.0,0.9557148107313488,0.0,0.9364079008100992,0.9378421900889644,0.9362013462101259,1
0.1,rbf,auto,0.6211589113257243,0.0,0.6566335905916942,0.0,0.6461172968881397,0.7231596361100431,0.6211589113257243,1
0.1,poly,auto,0.5548726953467954,0.0,0.5964351341418596,0.0,0.6278200152303209,0.7994515019718395,0.5548726953467954,1
