Subject,Fold,Model,Accuracy
sub-22,sub-22_sub-40,MLP_(Neural_Network),0.5568
sub-23,sub-23_sub-56,KNN,0.5600
sub-23,sub-23_sub-56,XGBoost,0.7353
sub-23,sub-23_sub-56,SVM,0.8412
sub-23,sub-23_sub-56,MLP_(Neural_Network),0.7106
sub-24,sub-24_sub-55,KNN,0.9089
sub-24,sub-24_sub-55,XGBoost,0.9293
sub-24,sub-24_sub-55,SVM,0.9186
sub-24,sub-24_sub-55,MLP_(Neural_Network),0.9205
sub-24,sub-24_sub-48,KNN,0.8366
sub-24,sub-24_sub-48,XGBoost,0.8433
sub-24,sub-24_sub-48,SVM,0.7698
sub-24,sub-24_sub-48,MLP_(Neural_Network),0.8443
sub-24,sub-24_sub-42,KNN,0.8697
sub-24,sub-24_sub-42,XGBoost,0.8754
sub-24,sub-24_sub-42,SVM,0.7648
sub-24,sub-24_sub-42,MLP_(Neural_Network),0.8763
sub-28,sub-28_sub-38,KNN,0.7036
sub-28,sub-28_sub-38,XGBoost,0.5272
sub-28,sub-28_sub-38,SVM,0.6094
sub-28,sub-28_sub-38,MLP_(Neural_Network),0.5088
sub-28,sub-28_sub-47,KNN,0.8170
sub-28,sub-28_sub-47,XGBoost,0.7996
sub-28,sub-28_sub-47,SVM,0.7309
sub-28,sub-28_sub-47,MLP_(Neural_Network),0.6350
sub-30,sub-30_sub-49,KNN,0.7544
sub-30,sub-30_sub-49,XGBoost,0.9445
sub-30,sub-30_sub-49,SVM,0.8335
sub-30,sub-30_sub-49,MLP_(Neural_Network),0.7556
sub-30,sub-30_sub-54,KNN,0.8625
sub-30,sub-30_sub-54,XGBoost,0.8566
sub-30,sub-30_sub-54,SVM,0.7541
sub-30,sub-30_sub-54,MLP_(Neural_Network),0.8578
sub-33,sub-33_sub-56,KNN,0.5946
sub-33,sub-33_sub-56,XGBoost,0.7404
sub-33,sub-33_sub-56,SVM,0.8257
sub-33,sub-33_sub-56,MLP_(Neural_Network),0.8789
sub-35,sub-35_sub-50,KNN,0.5973
sub-35,sub-35_sub-50,XGBoost,0.5246
sub-35,sub-35_sub-50,SVM,0.5430
sub-35,sub-35_sub-50,MLP_(Neural_Network),0.5205
sub-35,sub-35_sub-39,KNN,0.8355
sub-35,sub-35_sub-39,XGBoost,0.6597
sub-35,sub-35_sub-39,SVM,0.8639
sub-35,sub-35_sub-39,MLP_(Neural_Network),0.7826
sub-36,sub-36_sub-44,KNN,0.5601
sub-36,sub-36_sub-44,XGBoost,0.4846
sub-36,sub-36_sub-44,SVM,0.6550
sub-36,sub-36_sub-44,MLP_(Neural_Network),0.7199
sub-37,sub-8_sub-37,KNN,0.6917
sub-37,sub-8_sub-37,XGBoost,0.8061
sub-37,sub-8_sub-37,SVM,0.7638
sub-37,sub-8_sub-37,MLP_(Neural_Network),0.8294
sub-38,sub-28_sub-38,KNN,0.7036
sub-38,sub-28_sub-38,XGBoost,0.5272
sub-38,sub-28_sub-38,SVM,0.6094
sub-38,sub-28_sub-38,MLP_(Neural_Network),0.5088
sub-38,sub-5_sub-38,KNN,0.7278
sub-38,sub-5_sub-38,XGBoost,0.6302
sub-38,sub-5_sub-38,SVM,0.6995
sub-38,sub-5_sub-38,MLP_(Neural_Network),0.5902
sub-39,sub-2_sub-39,KNN,0.6485
sub-39,sub-2_sub-39,XGBoost,0.6568
sub-39,sub-2_sub-39,SVM,0.7325
sub-39,sub-2_sub-39,MLP_(Neural_Network),0.6292
sub-39,sub-35_sub-39,KNN,0.8355
sub-39,sub-35_sub-39,XGBoost,0.6597
sub-39,sub-35_sub-39,SVM,0.8639
sub-39,sub-35_sub-39,MLP_(Neural_Network),0.7826
sub-39,sub-19_sub-39,KNN,0.7295
sub-39,sub-19_sub-39,XGBoost,0.7201
sub-39,sub-19_sub-39,SVM,0.8622
sub-39,sub-19_sub-39,MLP_(Neural_Network),0.7683
sub-40,sub-22_sub-40,KNN,0.7548
sub-40,sub-22_sub-40,XGBoost,0.7156
sub-40,sub-22_sub-40,SVM,0.7879
sub-40,sub-22_sub-40,MLP_(Neural_Network),0.5568
sub-41,sub-18_sub-41,KNN,0.8447
sub-41,sub-18_sub-41,XGBoost,0.8473
sub-41,sub-18_sub-41,SVM,0.5790
sub-41,sub-18_sub-41,MLP_(Neural_Network),0.9109
sub-41,sub-15_sub-41,KNN,0.6978
sub-41,sub-15_sub-41,XGBoost,0.6241
sub-41,sub-15_sub-41,SVM,0.6687
sub-41,sub-15_sub-41,MLP_(Neural_Network),0.7637
sub-42,sub-16_sub-42,KNN,0.7657
sub-42,sub-16_sub-42,XGBoost,0.8902
sub-42,sub-16_sub-42,SVM,0.9260
sub-42,sub-16_sub-42,MLP_(Neural_Network),0.9608
sub-42,sub-24_sub-42,KNN,0.8697
sub-42,sub-24_sub-42,XGBoost,0.8754
sub-42,sub-24_sub-42,SVM,0.7648
sub-42,sub-24_sub-42,MLP_(Neural_Network),0.8763
sub-44,sub-18_sub-44,KNN,0.7213
sub-44,sub-18_sub-44,XGBoost,0.7134
sub-44,sub-18_sub-44,SVM,0.7590
sub-44,sub-18_sub-44,MLP_(Neural_Network),0.7984
sub-44,sub-14_sub-44,KNN,0.7391
sub-44,sub-14_sub-44,XGBoost,0.5442
sub-44,sub-14_sub-44,SVM,0.7623
sub-44,sub-14_sub-44,MLP_(Neural_Network),0.6211
sub-44,sub-36_sub-44,KNN,0.5601
sub-44,sub-36_sub-44,XGBoost,0.4846
sub-44,sub-36_sub-44,SVM,0.6550
sub-44,sub-36_sub-44,MLP_(Neural_Network),0.7199
sub-44,sub-4_sub-44,KNN,0.7830
sub-44,sub-4_sub-44,XGBoost,0.6355
sub-44,sub-4_sub-44,SVM,0.7445
sub-44,sub-4_sub-44,MLP_(Neural_Network),0.7705
sub-47,sub-28_sub-47,KNN,0.8170
sub-47,sub-28_sub-47,XGBoost,0.7996
sub-47,sub-28_sub-47,SVM,0.7309
sub-47,sub-28_sub-47,MLP_(Neural_Network),0.6350
sub-48,sub-24_sub-48,KNN,0.8366
sub-48,sub-24_sub-48,XGBoost,0.8433
sub-48,sub-24_sub-48,SVM,0.7698
sub-48,sub-24_sub-48,MLP_(Neural_Network),0.8443
sub-48,sub-7_sub-48,KNN,0.8206
sub-48,sub-7_sub-48,XGBoost,0.8341
sub-48,sub-7_sub-48,SVM,0.7695
sub-48,sub-7_sub-48,MLP_(Neural_Network),0.8129
sub-49,sub-30_sub-49,KNN,0.7544
sub-49,sub-30_sub-49,XGBoost,0.9445
sub-49,sub-30_sub-49,SVM,0.8335
sub-49,sub-30_sub-49,MLP_(Neural_Network),0.7556
sub-49,sub-6_sub-49,KNN,0.5754
sub-49,sub-6_sub-49,XGBoost,0.6295
sub-49,sub-6_sub-49,SVM,0.5924
sub-49,sub-6_sub-49,MLP_(Neural_Network),0.5658
sub-49,sub-8_sub-49,KNN,0.8867
sub-49,sub-8_sub-49,XGBoost,0.9459
sub-49,sub-8_sub-49,SVM,0.8555
sub-49,sub-8_sub-49,MLP_(Neural_Network),0.9064
sub-49,sub-7_sub-49,KNN,0.7955
sub-49,sub-7_sub-49,XGBoost,0.9289
sub-49,sub-7_sub-49,SVM,0.8637
sub-49,sub-7_sub-49,MLP_(Neural_Network),0.8500
sub-50,sub-35_sub-50,KNN,0.5973
sub-50,sub-35_sub-50,XGBoost,0.5246
sub-50,sub-35_sub-50,SVM,0.5430
sub-50,sub-35_sub-50,MLP_(Neural_Network),0.5205
sub-51,sub-15_sub-51,KNN,0.6217
sub-51,sub-15_sub-51,XGBoost,0.6338
sub-51,sub-15_sub-51,SVM,0.4879
sub-51,sub-15_sub-51,MLP_(Neural_Network),0.6026
sub-51,sub-18_sub-51,KNN,0.7445
sub-51,sub-18_sub-51,XGBoost,0.7289
sub-51,sub-18_sub-51,SVM,0.6121
sub-51,sub-18_sub-51,MLP_(Neural_Network),0.6861
sub-54,sub-6_sub-54,KNN,0.5876
sub-54,sub-6_sub-54,XGBoost,0.5761
sub-54,sub-6_sub-54,SVM,0.5530
sub-54,sub-6_sub-54,MLP_(Neural_Network),0.6306
sub-54,sub-2_sub-54,KNN,0.6686
sub-54,sub-2_sub-54,XGBoost,0.6239
sub-54,sub-2_sub-54,SVM,0.7407
sub-54,sub-2_sub-54,MLP_(Neural_Network),0.7730
sub-54,sub-30_sub-54,KNN,0.8625
sub-54,sub-30_sub-54,XGBoost,0.8566
sub-54,sub-30_sub-54,SVM,0.7541
sub-54,sub-30_sub-54,MLP_(Neural_Network),0.8578
sub-54,sub-11_sub-54,KNN,0.7527
sub-54,sub-11_sub-54,XGBoost,0.8110
sub-54,sub-11_sub-54,SVM,0.8662
sub-54,sub-11_sub-54,MLP_(Neural_Network),0.9246
sub-55,sub-24_sub-55,KNN,0.9089
sub-55,sub-24_sub-55,XGBoost,0.9293
sub-55,sub-24_sub-55,SVM,0.9186
sub-55,sub-24_sub-55,MLP_(Neural_Network),0.9205
sub-56,sub-5_sub-56,KNN,0.6853
sub-56,sub-5_sub-56,XGBoost,0.7189
sub-56,sub-5_sub-56,SVM,0.8458
sub-56,sub-5_sub-56,MLP_(Neural_Network),0.5448
sub-56,sub-33_sub-56,KNN,0.5946
sub-56,sub-33_sub-56,XGBoost,0.7404
sub-56,sub-33_sub-56,SVM,0.8257
sub-56,sub-33_sub-56,MLP_(Neural_Network),0.8789
sub-56,sub-23_sub-56,KNN,0.5600
sub-56,sub-23_sub-56,XGBoost,0.7353
sub-56,sub-23_sub-56,SVM,0.8412
sub-56,sub-23_sub-56,MLP_(Neural_Network),0.7106
sub-57,sub-18_sub-57,KNN,0.7917
sub-57,sub-18_sub-57,XGBoost,0.8250
sub-57,sub-18_sub-57,SVM,0.7370
sub-57,sub-18_sub-57,MLP_(Neural_Network),0.7704
sub-58,sub-7_sub-58,KNN,0.7951
sub-58,sub-7_sub-58,XGBoost,0.9438
sub-58,sub-7_sub-58,SVM,0.7803
sub-58,sub-7_sub-58,MLP_(Neural_Network),0.7793
sub-58,sub-14_sub-58,KNN,0.7265
sub-58,sub-14_sub-58,XGBoost,0.8138
sub-58,sub-14_sub-58,SVM,0.7294
sub-58,sub-14_sub-58,MLP_(Neural_Network),0.8311
sub-59,sub-11_sub-59,KNN,0.4642
sub-59,sub-11_sub-59,XGBoost,0.4450
sub-59,sub-11_sub-59,SVM,0.4002
sub-59,sub-11_sub-59,MLP_(Neural_Network),0.5358
sub-59,sub-13_sub-59,KNN,0.5283
sub-59,sub-13_sub-59,XGBoost,0.3145
sub-59,sub-13_sub-59,SVM,0.4957
sub-59,sub-13_sub-59,MLP_(Neural_Network),0.3615
sub-59,sub-18_sub-59,KNN,0.5749
sub-59,sub-18_sub-59,XGBoost,0.4649
sub-59,sub-18_sub-59,SVM,0.5092
sub-59,sub-18_sub-59,MLP_(Neural_Network),0.4667
sub-60,sub-3_sub-60,KNN,0.5784
sub-60,sub-3_sub-60,XGBoost,0.6805
sub-60,sub-3_sub-60,SVM,0.1686
sub-60,sub-3_sub-60,MLP_(Neural_Network),0.7796
sub-61,sub-15_sub-61,KNN,0.4918
sub-61,sub-15_sub-61,XGBoost,0.5653
sub-61,sub-15_sub-61,SVM,0.4873
sub-61,sub-15_sub-61,MLP_(Neural_Network),0.5472
sub-61,sub-1_sub-61,KNN,0.5789
sub-61,sub-1_sub-61,XGBoost,0.5543
sub-61,sub-1_sub-61,SVM,0.5353
sub-61,sub-1_sub-61,MLP_(Neural_Network),0.4804
sub-61,sub-14_sub-61,KNN,0.6239
sub-61,sub-14_sub-61,XGBoost,0.5914
sub-61,sub-14_sub-61,SVM,0.5943
sub-61,sub-14_sub-61,MLP_(Neural_Network),0.5397
sub-62,sub-18_sub-62,KNN,0.8493
sub-62,sub-18_sub-62,XGBoost,0.8963
sub-62,sub-18_sub-62,SVM,0.8789
sub-62,sub-18_sub-62,MLP_(Neural_Network),0.8389
sub-62,sub-3_sub-62,KNN,0.8199
sub-62,sub-3_sub-62,XGBoost,0.9093
sub-62,sub-3_sub-62,SVM,0.7456
sub-62,sub-3_sub-62,MLP_(Neural_Network),0.8186
sub-62,sub-17_sub-62,KNN,0.8997
sub-62,sub-17_sub-62,XGBoost,0.8285
sub-62,sub-17_sub-62,SVM,0.8857
sub-62,sub-17_sub-62,MLP_(Neural_Network),0.7748
sub-63,sub-21_sub-63,KNN,0.6396
sub-63,sub-21_sub-63,XGBoost,0.7487
sub-63,sub-21_sub-63,SVM,0.5942
sub-63,sub-21_sub-63,MLP_(Neural_Network),0.8412
sub-63,sub-19_sub-63,KNN,0.5694
sub-63,sub-19_sub-63,XGBoost,0.5193
sub-63,sub-19_sub-63,SVM,0.5808
sub-63,sub-19_sub-63,MLP_(Neural_Network),0.5369
sub-64,sub-15_sub-64,KNN,0.7772
sub-64,sub-15_sub-64,XGBoost,0.8474
sub-64,sub-15_sub-64,SVM,0.8298
sub-64,sub-15_sub-64,MLP_(Neural_Network),0.9307
sub-65,sub-1_sub-65,KNN,0.6720
sub-65,sub-1_sub-65,XGBoost,0.5839
sub-65,sub-1_sub-65,SVM,0.6269
sub-65,sub-1_sub-65,MLP_(Neural_Network),0.7581
