Subject,Fold,Model,Accuracy
sub-62,sub-18_sub-62,KNN,0.7683
sub-62,sub-18_sub-62,XGBoost,0.5044
sub-62,sub-18_sub-62,SVM,0.4852
sub-62,sub-18_sub-62,MLP_(Neural_Network),0.4904
sub-62,sub-3_sub-62,KNN,0.7620
sub-62,sub-3_sub-62,XGBoost,0.6927
sub-62,sub-3_sub-62,SVM,0.6448
sub-62,sub-3_sub-62,MLP_(Neural_Network),0.6562
sub-62,sub-17_sub-62,KNN,0.5198
sub-62,sub-17_sub-62,XGBoost,0.5136
sub-62,sub-17_sub-62,SVM,0.7872
sub-62,sub-17_sub-62,MLP_(Neural_Network),0.4952
sub-63,sub-21_sub-63,KNN,0.5419
sub-63,sub-21_sub-63,XGBoost,0.5873
sub-63,sub-21_sub-63,SVM,0.5305
sub-63,sub-21_sub-63,MLP_(Neural_Network),0.5305
sub-63,sub-19_sub-63,KNN,0.4903
sub-63,sub-19_sub-63,XGBoost,0.5703
sub-63,sub-19_sub-63,SVM,0.5466
sub-63,sub-19_sub-63,MLP_(Neural_Network),0.5272
sub-64,sub-15_sub-64,KNN,0.5219
sub-64,sub-15_sub-64,XGBoost,0.5711
sub-64,sub-15_sub-64,SVM,0.8404
sub-64,sub-15_sub-64,MLP_(Neural_Network),0.7167
sub-65,sub-1_sub-65,KNN,0.5839
sub-65,sub-1_sub-65,XGBoost,0.4344
sub-65,sub-1_sub-65,SVM,0.4118
sub-65,sub-1_sub-65,MLP_(Neural_Network),0.4118
