Subject,Fold,Model,Accuracy
sub-15,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,XGBoost,0.5884
sub-15,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,SVM,0.5128
sub-15,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,MLP_(Neural_Network),0.5928
sub-15,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,KNN,0.5064
sub-15,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,XGBoost,0.5329
sub-15,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,SVM,0.5278
sub-15,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,MLP_(Neural_Network),0.5219
sub-16,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,KNN,0.5034
sub-16,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,XGBoost,0.5580
sub-16,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,SVM,0.5909
sub-16,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,MLP_(Neural_Network),0.4911
sub-16,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,KNN,0.5706
sub-16,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,XGBoost,0.5435
sub-16,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,SVM,0.5391
sub-16,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,MLP_(Neural_Network),0.5718
sub-16,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,KNN,0.6841
sub-16,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,XGBoost,0.5656
sub-16,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,SVM,0.5234
sub-16,sub-7_sub-13_sub-16_sub-43_sub-51_sub-54,MLP_(Neural_Network),0.7623
sub-17,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,KNN,0.5809
sub-17,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,XGBoost,0.4841
sub-17,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,SVM,0.4728
sub-17,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,MLP_(Neural_Network),0.4777
sub-17,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,KNN,0.4851
sub-17,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,XGBoost,0.5809
sub-17,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,SVM,0.6040
sub-17,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.6370
sub-17,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,KNN,0.6931
sub-17,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,XGBoost,0.5399
sub-17,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,SVM,0.4969
sub-17,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,MLP_(Neural_Network),0.5090
sub-17,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,KNN,0.7237
sub-17,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,XGBoost,0.6146
sub-17,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,SVM,0.5830
