hyperparam_C,hyperparam_kernel,hyperparam_gamma,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
0.1,linear,auto,0.5449224465905765,0.0,0.5489525909592061,0.0,0.5786528900549803,0.7026781661424961,0.5449224465905765,1
0.1,rbf,auto,0.04316652033947908,0.0,0.042778390297684675,0.0,0.021317857996289307,0.04012079375668112,0.04316652033947908,1
0.1,poly,auto,0.03555750658472344,0.0,0.03664094083057699,0.0,0.006421832711960262,0.004287146163107002,0.03555750658472344,1
