hyperparam_n_estimators,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_subsample,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
100,9,0.2,0.7,0.5571041511578492,0.056316007564188426,0.9999555185734353,3.143091188859172e-05,0.47767112125757233,0.6733770307502249,0.5571041511578492,12
100,6,0.2,0.7,0.5453497004486142,0.06501228861372822,0.9805234693358041,0.001786833348245351,0.4502758208143896,0.6561415968015641,0.5453497004486142,12
100,3,0.2,0.7,0.5322218654609284,0.06571191542364042,0.8882581346224584,0.004786123648690389,0.4161946875616585,0.6995608785867945,0.5322218654609284,12
