hyperparam_n_estimators,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_subsample,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
100,9,0.2,0.7,0.6754400701772176,0.09099730340365796,0.9999405184000328,5.8861686815489936e-05,0.6719493669216992,0.689285622121387,0.6754400701772176,50
100,3,0.2,0.7,0.6736184878053973,0.08955224075081708,0.906516040933744,0.007493162699929477,0.6687284367845377,0.6902425966038891,0.6736184878053973,50
100,6,0.2,0.7,0.6719966165985395,0.09136458462762187,0.9876095588048492,0.0025972036521532313,0.6681071998889172,0.68584862297231,0.6719966165985395,50
