hyperparam_C,hyperparam_kernel,hyperparam_gamma,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
0.1,rbf,auto,0.5733744931241563,0.07754904185469141,0.8523307194049985,0.007802107571160213,0.4914796797283411,0.7038231477458485,0.5733744931241563,50
0.1,linear,auto,0.5054021390000246,0.03594766633048237,0.7860929769388821,0.009837912200875848,0.3598504038791181,0.700706790057598,0.5054021390000246,50
0.1,poly,auto,0.4876548604951866,0.027634372844843123,0.8182035606721303,0.010204419770477395,0.3201723311705647,0.2385709215271076,0.4876548604951866,50
