hyperparam_C,hyperparam_kernel,hyperparam_gamma,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
0.1,rbf,auto,0.5825543898027674,0.06469607196632905,0.8540806272274973,0.006956676486105444,0.5096289095549429,0.7238288015935685,0.5825543898027674,12
0.1,linear,auto,0.5044844496153557,0.04124417870955135,0.7891869497062364,0.006499913324325136,0.3581811767924504,0.7158599631913284,0.5044844496153557,12
0.1,poly,auto,0.48896234088598095,0.04513830456325119,0.8219525708836551,0.009422837344705967,0.32238162209842774,0.24112163734354308,0.48896234088598095,12
