hyperparam_n_estimators,hyperparam_max_depth,hyperparam_learning_rate,hyperparam_subsample,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
100,9,0.2,0.7,0.7187212973837752,0.15208169577142328,0.9998736627069824,0.00012989832040930066,0.7063171105904538,0.7338912486672561,0.7187212973837752,50
100,6,0.2,0.7,0.7124455851112131,0.15289814452088119,0.9841888420642492,0.0029474814016415816,0.7003742888933552,0.7296425597898832,0.7124455851112131,50
100,3,0.2,0.7,0.7088514674437121,0.15641328683327466,0.9008986188878596,0.006232010582867744,0.6967090611594848,0.7287661344436994,0.7088514674437121,50
