Subject,Fold,Model,Accuracy
sub-14,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,XGBoost,0.8112
sub-15,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,KNN,0.6318
sub-15,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,MLP_(Neural_Network),0.8851
sub-15,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,SVM,0.7652
sub-15,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,XGBoost,0.8767
sub-16,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,KNN,0.7287
sub-16,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,MLP_(Neural_Network),0.9164
sub-16,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,SVM,1.0000
sub-16,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,XGBoost,0.9181
sub-17,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,KNN,0.7894
sub-17,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,MLP_(Neural_Network),0.7619
sub-17,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,SVM,0.9963
sub-17,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,XGBoost,0.8004
sub-18,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,KNN,0.8061
sub-18,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,MLP_(Neural_Network),0.9192
sub-18,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,SVM,0.9874
sub-18,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,XGBoost,0.9390
sub-19,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,KNN,0.5667
sub-19,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,MLP_(Neural_Network),0.4517
sub-19,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,SVM,0.9750
sub-19,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,XGBoost,0.7983
sub-20,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,KNN,0.7594
sub-20,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,MLP_(Neural_Network),0.3708
sub-20,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,SVM,0.9947
sub-20,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,XGBoost,0.7879
sub-21,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,KNN,0.7648
sub-21,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,MLP_(Neural_Network),0.8849
sub-21,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,SVM,0.9984
sub-21,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,XGBoost,0.9901
sub-22,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,KNN,0.7351
sub-22,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,MLP_(Neural_Network),0.6920
sub-22,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,SVM,0.9548
sub-22,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,XGBoost,0.6509
sub-23,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,KNN,0.6888
sub-23,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,MLP_(Neural_Network),0.6556
sub-23,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,SVM,0.9628
sub-23,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,XGBoost,0.4834
sub-24,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,KNN,0.9485
sub-24,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,MLP_(Neural_Network),0.9109
sub-24,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,SVM,0.9980
sub-24,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,XGBoost,0.7842
sub-25,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,KNN,0.1310
sub-25,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,MLP_(Neural_Network),0.1218
sub-25,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,SVM,0.1632
sub-25,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,XGBoost,0.1977
sub-26,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,KNN,0.8933
sub-26,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,MLP_(Neural_Network),0.2779
sub-26,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,SVM,0.7792
sub-26,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,XGBoost,0.5261
sub-27,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,KNN,0.9865
sub-27,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,MLP_(Neural_Network),0.9364
sub-27,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,SVM,1.0000
sub-27,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,XGBoost,0.9846
sub-28,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,KNN,0.8987
sub-28,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,MLP_(Neural_Network),0.9732
sub-28,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,SVM,1.0000
sub-28,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,XGBoost,0.2180
sub-29,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,KNN,0.7484
sub-29,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,MLP_(Neural_Network),0.8086
sub-29,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,SVM,0.9978
sub-29,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,XGBoost,0.3269
sub-30,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,KNN,0.8872
sub-30,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,MLP_(Neural_Network),0.7378
sub-30,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,SVM,0.9909
sub-30,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,XGBoost,0.9512
sub-31,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,KNN,0.3343
sub-31,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,MLP_(Neural_Network),0.3329
sub-31,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,SVM,0.7179
sub-31,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,XGBoost,0.4147
sub-32,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,KNN,0.6614
sub-32,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,MLP_(Neural_Network),0.9603
sub-32,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,SVM,0.9841
sub-32,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,XGBoost,0.9868
sub-33,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,KNN,0.6064
sub-33,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,MLP_(Neural_Network),0.8681
sub-33,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,SVM,0.9830
sub-33,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,XGBoost,0.8043
sub-34,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,KNN,0.8221
sub-34,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,MLP_(Neural_Network),0.9885
sub-34,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,SVM,0.9967
sub-34,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,XGBoost,0.8731
sub-35,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,KNN,0.9276
sub-35,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,MLP_(Neural_Network),0.8753
sub-35,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,SVM,1.0000
sub-35,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,XGBoost,0.8008
sub-36,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,KNN,0.4523
sub-36,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,MLP_(Neural_Network),0.6360
sub-36,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,SVM,0.6414
sub-36,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,XGBoost,0.5135
sub-37,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,KNN,0.6447
sub-37,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,MLP_(Neural_Network),0.7066
sub-37,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,SVM,0.5808
sub-37,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,XGBoost,0.7305
sub-37,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,KNN,0.6008
sub-37,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,MLP_(Neural_Network),0.5170
sub-37,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,SVM,0.5569
sub-37,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,XGBoost,0.6447
sub-38,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,KNN,0.6304
sub-38,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,MLP_(Neural_Network),0.5929
sub-38,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,SVM,0.2536
sub-38,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,XGBoost,0.6125
sub-38,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,KNN,0.6732
sub-38,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,MLP_(Neural_Network),0.6786
sub-38,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,SVM,0.2679
sub-38,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,XGBoost,0.6464
sub-39,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,KNN,0.7059
sub-39,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,MLP_(Neural_Network),0.7807
sub-39,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,SVM,0.7237
sub-39,sub-1_sub-2_sub-3_sub-37_sub-38_sub-39,XGBoost,0.6756
sub-39,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,KNN,0.6702
sub-39,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,MLP_(Neural_Network),0.6025
sub-39,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,SVM,0.7201
sub-39,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,XGBoost,0.5579
sub-40,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,KNN,0.6831
sub-40,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,MLP_(Neural_Network),0.7205
sub-40,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,SVM,0.6122
sub-40,sub-31_sub-32_sub-33_sub-38_sub-39_sub-40,XGBoost,0.6929
sub-40,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,KNN,0.7815
sub-40,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,MLP_(Neural_Network),0.7087
sub-40,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,SVM,0.6929
sub-40,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,XGBoost,0.7815
sub-41,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,KNN,0.8021
sub-41,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,MLP_(Neural_Network),0.7240
sub-41,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,SVM,0.2135
sub-41,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,XGBoost,0.8993
sub-41,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,KNN,0.7934
sub-41,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,MLP_(Neural_Network),0.6840
sub-41,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,SVM,0.6007
sub-41,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,XGBoost,0.4531
sub-42,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,KNN,0.7954
sub-42,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,MLP_(Neural_Network),0.9235
sub-42,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,SVM,0.5569
sub-42,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,XGBoost,0.8648
sub-42,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,KNN,0.8007
sub-42,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,MLP_(Neural_Network),0.8381
sub-42,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,SVM,0.8149
sub-42,sub-4_sub-5_sub-6_sub-40_sub-41_sub-42,XGBoost,0.8416
sub-43,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,KNN,0.3563
sub-43,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,MLP_(Neural_Network),0.1866
sub-43,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,SVM,0.0224
sub-43,sub-34_sub-35_sub-36_sub-41_sub-42_sub-43,XGBoost,0.2575
sub-43,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,KNN,0.4104
sub-43,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,MLP_(Neural_Network),0.4869
sub-43,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,SVM,0.0243
sub-43,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,XGBoost,0.2463
sub-44,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,KNN,0.7260
sub-44,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,MLP_(Neural_Network),0.6370
sub-44,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,SVM,0.5497
sub-44,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,XGBoost,0.3493
sub-45,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,KNN,0.3919
sub-45,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,MLP_(Neural_Network),0.3147
sub-45,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,SVM,0.0444
sub-45,sub-7_sub-8_sub-9_sub-43_sub-44_sub-45,XGBoost,0.2703
sub-46,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,KNN,0.8129
sub-46,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,MLP_(Neural_Network),0.5269
sub-46,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,SVM,0.6667
sub-46,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,XGBoost,0.6559
sub-47,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,KNN,0.7804
sub-47,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,MLP_(Neural_Network),0.8216
sub-47,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,SVM,0.7667
sub-47,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,XGBoost,0.8980
sub-48,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,KNN,0.8015
sub-48,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,MLP_(Neural_Network),0.7316
sub-48,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,SVM,0.7864
sub-48,sub-10_sub-11_sub-12_sub-46_sub-47_sub-48,XGBoost,0.7618
sub-49,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,KNN,0.8035
sub-49,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,MLP_(Neural_Network),0.9942
sub-49,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,SVM,0.7264
sub-49,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,XGBoost,0.9865
sub-50,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,KNN,0.3633
sub-50,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,MLP_(Neural_Network),0.1294
sub-50,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,SVM,0.0877
sub-50,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,XGBoost,0.3507
sub-51,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,KNN,0.5124
sub-51,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,MLP_(Neural_Network),0.1791
sub-51,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,SVM,0.1119
sub-51,sub-13_sub-14_sub-15_sub-49_sub-50_sub-51,XGBoost,0.3881
sub-52,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,KNN,0.5456
sub-52,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,MLP_(Neural_Network),0.4802
sub-52,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,SVM,0.3750
sub-52,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,XGBoost,0.4206
sub-53,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,KNN,0.6358
sub-53,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,MLP_(Neural_Network),0.4884
sub-53,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,SVM,0.4189
sub-53,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,XGBoost,0.4568
sub-54,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,KNN,0.7396
sub-54,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,MLP_(Neural_Network),0.6943
sub-54,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,SVM,0.5528
sub-54,sub-16_sub-17_sub-18_sub-52_sub-53_sub-54,XGBoost,0.5189
sub-55,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,KNN,0.9051
sub-55,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,MLP_(Neural_Network),0.9867
sub-55,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,SVM,0.4915
sub-55,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,XGBoost,0.9469
sub-56,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,KNN,0.7434
sub-56,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,MLP_(Neural_Network),0.9351
sub-56,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,SVM,0.6077
sub-56,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,XGBoost,0.9381
sub-57,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,KNN,0.8929
sub-57,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,MLP_(Neural_Network),0.9694
sub-57,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,SVM,0.5124
sub-57,sub-19_sub-20_sub-21_sub-55_sub-56_sub-57,XGBoost,0.8337
sub-58,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,KNN,0.6706
sub-58,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,MLP_(Neural_Network),0.5661
sub-58,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,SVM,0.3905
sub-58,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,XGBoost,0.7278
sub-59,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,KNN,0.2533
sub-59,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,MLP_(Neural_Network),0.1200
sub-59,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,SVM,0.0038
sub-59,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,XGBoost,0.0152
sub-60,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,KNN,0.3087
sub-60,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,MLP_(Neural_Network),0.3552
sub-60,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,SVM,0.0085
sub-60,sub-22_sub-23_sub-24_sub-58_sub-59_sub-60,XGBoost,0.1818
sub-61,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,KNN,0.3863
sub-61,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,MLP_(Neural_Network),0.5588
sub-61,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,SVM,0.2588
sub-61,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,XGBoost,0.3922
sub-62,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,KNN,0.9255
sub-62,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,MLP_(Neural_Network),0.9797
sub-62,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,SVM,0.9222
sub-62,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,XGBoost,0.9289
sub-63,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,KNN,0.5465
sub-63,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,MLP_(Neural_Network),0.6208
sub-63,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,SVM,0.2937
sub-63,sub-25_sub-26_sub-27_sub-61_sub-62_sub-63,XGBoost,0.3885
sub-64,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,KNN,0.9544
sub-64,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,MLP_(Neural_Network),0.9161
sub-64,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,SVM,0.9343
sub-64,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,XGBoost,0.8449
sub-65,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,KNN,0.6015
sub-65,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,MLP_(Neural_Network),0.4077
sub-65,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,SVM,0.0786
sub-65,sub-28_sub-29_sub-30_sub-37_sub-64_sub-65,XGBoost,0.5484
