Subject,Fold,Model,Accuracy
sub-18,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,SVM,0.9820
sub-18,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,XGBoost,0.8438
sub-18,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,KNN,0.8097
sub-18,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,MLP_(Neural_Network),0.9587
sub-18,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,SVM,0.9838
sub-18,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,XGBoost,0.8779
sub-18,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,KNN,0.8043
sub-18,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,MLP_(Neural_Network),0.9677
sub-18,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,SVM,0.9856
sub-18,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,XGBoost,0.9156
sub-19,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.8317
sub-19,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),0.9750
sub-19,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,0.9833
sub-19,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,0.9683
sub-19,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,KNN,0.5200
sub-19,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,SVM,0.9700
sub-19,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,XGBoost,0.9033
sub-19,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,KNN,0.5300
sub-19,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,MLP_(Neural_Network),0.8933
sub-19,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,SVM,0.9783
sub-19,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,XGBoost,0.6550
sub-20,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,KNN,0.7932
sub-20,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,MLP_(Neural_Network),0.8021
sub-20,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,SVM,0.9127
sub-20,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,XGBoost,0.6667
sub-20,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,KNN,0.8217
sub-20,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,MLP_(Neural_Network),0.7273
sub-20,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,SVM,0.9412
sub-20,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,XGBoost,0.7772
sub-20,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,KNN,0.7897
sub-20,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,MLP_(Neural_Network),0.6435
sub-20,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,SVM,0.9483
sub-20,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,XGBoost,0.8414
sub-21,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,KNN,0.6809
sub-21,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,MLP_(Neural_Network),0.9704
sub-21,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,SVM,0.9967
sub-21,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,XGBoost,0.9622
sub-21,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,KNN,0.8487
sub-21,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,MLP_(Neural_Network),0.8405
sub-21,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,SVM,0.9934
sub-21,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,XGBoost,0.9803
sub-21,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,KNN,0.6760
sub-21,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,MLP_(Neural_Network),0.9178
sub-21,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,SVM,0.9803
sub-21,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,XGBoost,0.9918
sub-22,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,KNN,0.7372
sub-22,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,SVM,0.9589
sub-22,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,XGBoost,0.5010
sub-22,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,KNN,0.6735
sub-22,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,SVM,0.9630
sub-22,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,XGBoost,0.6448
sub-23,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.6106
sub-23,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),0.7280
sub-23,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,0.8102
sub-23,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,0.6341
sub-23,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,KNN,0.6223
sub-23,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,MLP_(Neural_Network),0.8376
sub-23,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,SVM,0.9648
sub-23,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,XGBoost,0.7671
sub-24,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,KNN,0.9267
sub-24,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,MLP_(Neural_Network),0.8099
sub-24,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,SVM,0.9980
sub-24,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,XGBoost,0.8376
sub-24,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,KNN,0.9525
sub-24,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),0.8812
sub-24,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,0.9861
sub-24,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,XGBoost,0.9228
sub-24,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,KNN,0.8554
sub-24,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,MLP_(Neural_Network),0.9505
sub-24,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,SVM,1.0000
sub-24,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,XGBoost,0.9505
sub-25,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,KNN,0.1494
sub-25,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,MLP_(Neural_Network),0.1655
sub-25,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,SVM,0.2552
sub-25,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,XGBoost,0.2092
sub-25,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,KNN,0.2667
sub-25,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,MLP_(Neural_Network),0.0713
sub-25,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,SVM,0.2575
sub-25,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,XGBoost,0.1931
sub-25,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,KNN,0.2046
sub-25,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,MLP_(Neural_Network),0.1494
sub-25,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,SVM,0.2437
sub-25,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,XGBoost,0.1287
sub-26,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,KNN,0.8834
sub-26,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,MLP_(Neural_Network),0.7419
sub-26,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,SVM,0.8809
sub-26,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,XGBoost,0.7916
sub-26,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,KNN,0.8486
sub-26,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,MLP_(Neural_Network),0.8213
sub-26,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,SVM,1.0000
sub-26,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,XGBoost,0.9132
sub-26,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,KNN,0.7345
sub-26,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,MLP_(Neural_Network),0.8561
sub-26,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,SVM,0.9975
sub-26,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,XGBoost,0.7593
sub-26,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,KNN,0.8337
sub-26,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,MLP_(Neural_Network),0.9082
sub-26,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,SVM,0.9975
sub-26,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,XGBoost,0.9553
sub-27,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,KNN,0.9056
sub-27,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,MLP_(Neural_Network),0.9884
sub-27,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,SVM,1.0000
sub-27,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,XGBoost,0.8536
sub-27,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,KNN,0.8940
sub-27,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,MLP_(Neural_Network),0.9191
sub-27,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,SVM,1.0000
sub-27,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,XGBoost,0.9634
sub-27,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,KNN,0.9461
sub-27,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,MLP_(Neural_Network),0.9923
sub-27,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,SVM,1.0000
sub-27,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,XGBoost,0.8324
sub-27,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.9499
sub-27,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),0.9730
sub-27,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,0.9904
sub-27,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,0.8979
sub-28,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,KNN,0.9044
sub-28,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,MLP_(Neural_Network),0.9293
sub-28,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,SVM,1.0000
sub-28,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,XGBoost,0.9541
sub-28,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.9541
sub-28,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),0.9904
sub-28,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,1.0000
sub-28,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,0.8757
sub-28,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,KNN,0.7572
sub-28,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,MLP_(Neural_Network),0.9847
sub-28,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,SVM,1.0000
sub-28,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,XGBoost,0.3862
sub-28,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.9216
sub-28,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),0.9388
sub-28,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,0.9943
sub-28,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,0.8509
sub-28,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,KNN,0.7686
sub-28,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,MLP_(Neural_Network),0.6711
sub-28,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,SVM,1.0000
sub-28,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,XGBoost,0.3786
sub-28,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,KNN,0.7304
sub-28,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,MLP_(Neural_Network),0.8031
sub-28,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,SVM,1.0000
sub-28,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,XGBoost,0.2945
sub-28,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,KNN,0.7801
sub-28,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,SVM,1.0000
sub-28,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,XGBoost,0.3881
sub-29,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,KNN,0.7527
sub-29,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,MLP_(Neural_Network),0.5226
sub-29,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,SVM,1.0000
sub-29,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,XGBoost,0.6688
sub-29,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,KNN,0.8280
sub-29,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,MLP_(Neural_Network),0.9204
sub-29,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,SVM,0.9978
sub-29,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,XGBoost,0.5742
sub-29,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,KNN,0.6860
sub-29,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,MLP_(Neural_Network),0.8645
sub-29,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,SVM,0.9978
sub-29,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,XGBoost,0.4387
sub-30,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,KNN,0.9268
sub-30,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,MLP_(Neural_Network),0.8079
sub-30,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,SVM,0.7256
sub-30,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,XGBoost,0.9909
sub-30,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,KNN,0.9207
sub-30,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,MLP_(Neural_Network),0.7713
sub-30,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,SVM,0.9878
sub-30,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,XGBoost,0.9695
sub-30,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,KNN,0.9177
sub-30,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),0.7500
sub-30,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,0.5671
sub-30,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,XGBoost,0.9787
sub-30,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.9024
sub-30,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),0.7348
sub-30,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,0.9909
sub-30,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,0.9909
sub-31,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,KNN,0.3032
sub-31,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,MLP_(Neural_Network),0.3907
sub-31,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,SVM,0.7419
sub-31,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,XGBoost,0.2906
sub-31,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,KNN,0.3427
sub-31,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,MLP_(Neural_Network),0.4542
sub-31,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,SVM,0.7292
sub-31,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,XGBoost,0.3709
sub-32,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,KNN,0.7540
sub-32,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,MLP_(Neural_Network),0.9365
sub-32,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,SVM,0.9127
sub-32,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,XGBoost,0.9788
sub-32,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,KNN,0.6852
sub-32,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,MLP_(Neural_Network),0.9630
sub-32,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,SVM,0.9815
sub-32,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,XGBoost,0.9630
sub-32,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,KNN,0.7169
sub-32,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,MLP_(Neural_Network),0.9709
sub-32,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,SVM,0.9762
sub-32,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,XGBoost,0.9286
sub-32,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,KNN,0.8783
sub-32,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,MLP_(Neural_Network),0.9788
sub-32,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,SVM,0.9788
sub-32,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,XGBoost,0.9921
sub-32,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,KNN,0.8492
sub-32,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,MLP_(Neural_Network),0.9101
sub-32,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,SVM,0.9868
sub-32,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,XGBoost,0.9550
sub-32,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,KNN,0.6561
sub-32,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,MLP_(Neural_Network),0.9550
sub-32,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,SVM,0.9815
sub-32,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,XGBoost,0.9312
sub-33,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,KNN,0.5809
sub-33,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,MLP_(Neural_Network),0.8702
sub-33,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,SVM,0.9553
sub-33,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,XGBoost,0.8064
sub-33,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,KNN,0.6553
sub-33,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,MLP_(Neural_Network),0.7447
sub-33,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,SVM,0.9000
sub-33,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,XGBoost,0.7362
sub-33,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,KNN,0.6426
sub-33,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,SVM,0.9851
sub-33,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,XGBoost,0.8064
sub-34,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,KNN,0.7875
sub-34,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,MLP_(Neural_Network),0.8896
sub-34,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,SVM,0.9967
sub-34,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,XGBoost,0.8105
sub-34,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,KNN,0.6903
sub-34,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,MLP_(Neural_Network),0.9143
sub-34,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,SVM,0.9967
sub-34,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,XGBoost,0.7578
sub-34,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,KNN,0.7166
sub-34,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,MLP_(Neural_Network),0.9703
sub-34,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,SVM,0.9984
sub-34,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,XGBoost,0.8138
sub-35,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,KNN,0.8753
sub-35,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,MLP_(Neural_Network),0.8853
sub-35,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,SVM,1.0000
sub-35,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,XGBoost,0.8330
sub-35,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,KNN,0.8028
sub-35,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,MLP_(Neural_Network),0.6942
sub-35,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,SVM,1.0000
sub-35,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,XGBoost,0.7545
sub-35,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,KNN,0.9437
sub-35,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,MLP_(Neural_Network),0.9658
sub-35,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,SVM,0.9718
sub-35,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,XGBoost,0.9517
sub-35,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,KNN,0.9336
sub-35,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,MLP_(Neural_Network),0.7887
sub-35,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,SVM,0.9678
sub-35,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,XGBoost,0.7746
sub-35,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,KNN,0.9074
sub-35,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,MLP_(Neural_Network),0.7928
sub-35,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,SVM,0.9678
sub-35,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,XGBoost,0.6499
sub-35,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,KNN,0.9195
sub-35,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,MLP_(Neural_Network),0.7586
sub-35,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,SVM,1.0000
sub-35,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,XGBoost,0.7143
sub-35,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,KNN,0.7827
sub-35,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,MLP_(Neural_Network),0.9175
sub-35,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,SVM,1.0000
sub-35,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,XGBoost,0.8129
sub-36,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,KNN,0.3009
sub-36,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,MLP_(Neural_Network),0.6162
sub-36,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,SVM,0.6541
sub-36,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,XGBoost,0.5477
sub-36,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,KNN,0.4216
sub-36,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,MLP_(Neural_Network),0.4270
sub-36,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,SVM,0.5153
sub-36,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,XGBoost,0.6577
sub-36,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,KNN,0.4865
sub-36,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,MLP_(Neural_Network),0.6613
sub-36,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,SVM,0.5117
sub-36,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,XGBoost,0.4270
sub-36,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,KNN,0.4649
sub-36,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,MLP_(Neural_Network),0.8595
sub-36,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,SVM,0.8216
sub-36,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,XGBoost,0.4739
sub-36,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,KNN,0.3802
sub-36,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,MLP_(Neural_Network),0.6216
sub-36,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,SVM,0.5441
sub-36,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,XGBoost,0.4613
sub-36,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,KNN,0.4739
sub-36,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,MLP_(Neural_Network),0.5063
sub-36,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,SVM,0.5315
sub-36,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,XGBoost,0.5333
sub-36,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,KNN,0.4324
sub-36,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,MLP_(Neural_Network),0.7784
sub-36,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,SVM,0.6252
sub-36,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,XGBoost,0.6198
sub-36,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,KNN,0.4775
sub-36,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,MLP_(Neural_Network),0.6973
sub-36,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,SVM,0.5892
sub-36,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,XGBoost,0.3748
sub-37,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,KNN,0.5868
sub-37,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,MLP_(Neural_Network),0.6287
sub-37,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,SVM,0.5489
sub-37,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,XGBoost,0.6148
sub-37,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,KNN,0.5469
sub-37,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,MLP_(Neural_Network),0.6607
sub-37,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,SVM,0.5549
sub-37,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,XGBoost,0.6307
sub-37,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,KNN,0.6647
sub-37,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,MLP_(Neural_Network),0.8523
sub-37,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,SVM,0.5788
sub-37,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,XGBoost,0.6427
sub-37,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,KNN,0.5709
sub-37,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,MLP_(Neural_Network),0.6487
sub-37,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,SVM,0.5629
sub-37,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,XGBoost,0.7066
