Subject,Fold,Model,Accuracy
sub-14,sub-14_sub-61,MLP_(Neural_Network),0.9178
sub-14,sub-14_sub-61,SVM,0.9925
sub-14,sub-14_sub-61,XGBoost,0.8262
sub-15,sub-15_sub-41,KNN,0.5760
sub-15,sub-15_sub-41,MLP_(Neural_Network),0.8885
sub-15,sub-15_sub-41,SVM,0.7348
sub-15,sub-15_sub-41,XGBoost,0.7720
sub-15,sub-15_sub-51,KNN,0.5709
sub-15,sub-15_sub-51,MLP_(Neural_Network),0.8243
sub-15,sub-15_sub-51,SVM,0.7348
sub-15,sub-15_sub-51,XGBoost,0.7922
sub-15,sub-15_sub-61,KNN,0.6115
sub-15,sub-15_sub-61,MLP_(Neural_Network),0.7855
sub-15,sub-15_sub-61,SVM,0.7314
sub-15,sub-15_sub-61,XGBoost,0.8193
sub-15,sub-15_sub-64,KNN,0.6351
sub-15,sub-15_sub-64,MLP_(Neural_Network),0.7483
sub-15,sub-15_sub-64,SVM,0.7365
sub-15,sub-15_sub-64,XGBoost,0.8007
sub-16,sub-16_sub-42,KNN,0.8089
sub-16,sub-16_sub-42,MLP_(Neural_Network),0.8328
sub-16,sub-16_sub-42,SVM,1.0000
sub-16,sub-16_sub-42,XGBoost,0.9283
sub-17,sub-17_sub-62,KNN,0.8352
sub-17,sub-17_sub-62,MLP_(Neural_Network),0.8645
sub-17,sub-17_sub-62,SVM,0.9963
sub-17,sub-17_sub-62,XGBoost,0.9084
sub-18,sub-18_sub-41,KNN,0.8097
sub-18,sub-18_sub-41,MLP_(Neural_Network),0.9587
sub-18,sub-18_sub-41,SVM,0.9587
sub-18,sub-18_sub-41,XGBoost,0.9013
sub-18,sub-18_sub-44,KNN,0.8133
sub-18,sub-18_sub-44,MLP_(Neural_Network),0.8582
sub-18,sub-18_sub-44,SVM,0.9820
sub-18,sub-18_sub-44,XGBoost,0.9336
sub-18,sub-18_sub-51,KNN,0.8187
sub-18,sub-18_sub-51,MLP_(Neural_Network),0.8977
sub-18,sub-18_sub-51,SVM,0.9605
sub-18,sub-18_sub-51,XGBoost,0.8869
sub-18,sub-18_sub-57,KNN,0.8169
sub-18,sub-18_sub-57,MLP_(Neural_Network),0.9497
sub-18,sub-18_sub-57,SVM,0.9838
sub-18,sub-18_sub-57,XGBoost,0.9497
sub-18,sub-18_sub-59,KNN,0.8546
sub-18,sub-18_sub-59,MLP_(Neural_Network),0.8510
sub-18,sub-18_sub-59,SVM,0.9659
sub-18,sub-18_sub-59,XGBoost,0.9031
sub-18,sub-18_sub-62,KNN,0.7810
sub-18,sub-18_sub-62,MLP_(Neural_Network),0.8654
sub-18,sub-18_sub-62,SVM,0.9641
sub-18,sub-18_sub-62,XGBoost,0.9246
sub-19,sub-19_sub-39,KNN,0.6500
sub-19,sub-19_sub-39,MLP_(Neural_Network),0.9217
sub-19,sub-19_sub-39,SVM,0.9333
sub-19,sub-19_sub-39,XGBoost,0.8933
sub-19,sub-19_sub-63,KNN,0.6383
sub-19,sub-19_sub-63,MLP_(Neural_Network),0.9383
sub-19,sub-19_sub-63,SVM,0.9733
sub-19,sub-19_sub-63,XGBoost,0.6433
sub-21,sub-21_sub-63,KNN,0.7500
sub-21,sub-21_sub-63,MLP_(Neural_Network),0.9260
sub-21,sub-21_sub-63,SVM,0.9984
sub-21,sub-21_sub-63,XGBoost,0.9901
sub-22,sub-22_sub-40,KNN,0.7125
sub-22,sub-22_sub-40,MLP_(Neural_Network),0.7207
sub-22,sub-22_sub-40,SVM,0.8830
sub-22,sub-22_sub-40,XGBoost,0.6735
sub-23,sub-23_sub-56,KNN,0.5734
sub-23,sub-23_sub-56,MLP_(Neural_Network),0.6830
sub-23,sub-23_sub-56,SVM,0.9648
sub-23,sub-23_sub-56,XGBoost,0.5812
sub-24,sub-24_sub-42,KNN,0.9228
sub-24,sub-24_sub-42,MLP_(Neural_Network),0.9208
sub-24,sub-24_sub-42,SVM,0.9881
sub-24,sub-24_sub-42,XGBoost,0.8931
sub-24,sub-24_sub-48,KNN,0.8455
sub-24,sub-24_sub-48,MLP_(Neural_Network),0.9228
sub-24,sub-24_sub-48,SVM,1.0000
sub-24,sub-24_sub-48,XGBoost,0.9267
sub-24,sub-24_sub-55,KNN,0.9505
sub-24,sub-24_sub-55,MLP_(Neural_Network),0.9624
sub-24,sub-24_sub-55,SVM,1.0000
sub-24,sub-24_sub-55,XGBoost,0.8891
sub-28,sub-28_sub-38,KNN,0.8662
sub-28,sub-28_sub-38,MLP_(Neural_Network),0.6673
sub-28,sub-28_sub-38,SVM,1.0000
sub-28,sub-28_sub-38,XGBoost,0.4398
sub-28,sub-28_sub-47,KNN,0.8662
sub-28,sub-28_sub-47,MLP_(Neural_Network),0.9866
sub-28,sub-28_sub-47,SVM,0.9866
sub-28,sub-28_sub-47,XGBoost,0.7055
sub-30,sub-30_sub-49,KNN,0.8811
sub-30,sub-30_sub-49,MLP_(Neural_Network),0.6707
sub-30,sub-30_sub-49,SVM,0.9848
sub-30,sub-30_sub-49,XGBoost,0.9970
sub-30,sub-30_sub-54,KNN,0.8841
sub-30,sub-30_sub-54,MLP_(Neural_Network),0.8110
sub-30,sub-30_sub-54,SVM,0.6951
sub-30,sub-30_sub-54,XGBoost,0.9726
sub-33,sub-33_sub-56,KNN,0.6234
sub-33,sub-33_sub-56,MLP_(Neural_Network),0.9277
sub-33,sub-33_sub-56,SVM,0.9787
sub-33,sub-33_sub-56,XGBoost,0.6128
sub-35,sub-35_sub-39,KNN,0.8833
sub-35,sub-35_sub-39,MLP_(Neural_Network),0.8189
sub-35,sub-35_sub-39,SVM,0.9698
sub-35,sub-35_sub-39,XGBoost,0.7968
sub-35,sub-35_sub-50,KNN,0.7887
sub-35,sub-35_sub-50,MLP_(Neural_Network),0.7988
sub-35,sub-35_sub-50,SVM,1.0000
sub-35,sub-35_sub-50,XGBoost,0.8068
sub-36,sub-36_sub-44,KNN,0.3477
sub-36,sub-36_sub-44,MLP_(Neural_Network),0.7189
sub-36,sub-36_sub-44,SVM,0.5117
sub-36,sub-36_sub-44,XGBoost,0.4901
sub-37,sub-8_sub-37,KNN,0.6387
sub-37,sub-8_sub-37,MLP_(Neural_Network),0.7585
sub-37,sub-8_sub-37,SVM,0.5589
sub-37,sub-8_sub-37,XGBoost,0.6747
sub-38,sub-28_sub-38,KNN,0.6679
sub-38,sub-28_sub-38,MLP_(Neural_Network),0.7786
sub-38,sub-28_sub-38,SVM,0.2554
sub-38,sub-28_sub-38,XGBoost,0.5875
sub-38,sub-5_sub-38,KNN,0.6750
sub-38,sub-5_sub-38,MLP_(Neural_Network),0.7375
sub-38,sub-5_sub-38,SVM,0.2464
sub-38,sub-5_sub-38,XGBoost,0.6000
sub-39,sub-19_sub-39,KNN,0.7522
sub-39,sub-19_sub-39,MLP_(Neural_Network),0.6346
sub-39,sub-19_sub-39,SVM,0.7237
sub-39,sub-19_sub-39,XGBoost,0.6364
sub-39,sub-2_sub-39,KNN,0.7237
sub-39,sub-2_sub-39,MLP_(Neural_Network),0.7237
sub-39,sub-2_sub-39,SVM,0.7558
sub-39,sub-2_sub-39,XGBoost,0.6702
sub-39,sub-35_sub-39,KNN,0.7380
sub-39,sub-35_sub-39,MLP_(Neural_Network),0.7594
sub-39,sub-35_sub-39,SVM,0.7326
sub-39,sub-35_sub-39,XGBoost,0.6114
sub-40,sub-22_sub-40,KNN,0.7638
sub-40,sub-22_sub-40,MLP_(Neural_Network),0.8012
sub-40,sub-22_sub-40,SVM,0.6909
sub-40,sub-22_sub-40,XGBoost,0.7579
sub-41,sub-15_sub-41,KNN,0.7083
sub-41,sub-15_sub-41,MLP_(Neural_Network),0.3646
sub-41,sub-15_sub-41,SVM,0.2031
sub-41,sub-15_sub-41,XGBoost,0.4809
sub-41,sub-18_sub-41,KNN,0.8247
sub-41,sub-18_sub-41,MLP_(Neural_Network),0.6823
sub-41,sub-18_sub-41,SVM,0.7726
sub-41,sub-18_sub-41,XGBoost,0.5885
sub-42,sub-16_sub-42,KNN,0.8185
sub-42,sub-16_sub-42,MLP_(Neural_Network),0.8256
sub-42,sub-16_sub-42,SVM,0.5658
sub-42,sub-16_sub-42,XGBoost,0.8488
sub-42,sub-24_sub-42,KNN,0.7794
sub-42,sub-24_sub-42,MLP_(Neural_Network),0.9253
sub-42,sub-24_sub-42,SVM,0.8630
sub-42,sub-24_sub-42,XGBoost,0.8114
sub-44,sub-14_sub-44,KNN,0.7089
sub-44,sub-14_sub-44,MLP_(Neural_Network),0.5805
sub-44,sub-14_sub-44,SVM,0.5548
sub-44,sub-14_sub-44,XGBoost,0.4572
sub-44,sub-18_sub-44,KNN,0.7175
sub-44,sub-18_sub-44,MLP_(Neural_Network),0.6832
sub-44,sub-18_sub-44,SVM,0.5548
sub-44,sub-18_sub-44,XGBoost,0.5120
sub-44,sub-36_sub-44,KNN,0.7295
sub-44,sub-36_sub-44,MLP_(Neural_Network),0.6592
sub-44,sub-36_sub-44,SVM,0.5736
sub-44,sub-36_sub-44,XGBoost,0.4932
sub-44,sub-4_sub-44,KNN,0.6558
sub-44,sub-4_sub-44,MLP_(Neural_Network),0.5548
sub-44,sub-4_sub-44,SVM,0.5565
sub-44,sub-4_sub-44,XGBoost,0.4812
sub-47,sub-28_sub-47,KNN,0.7137
sub-47,sub-28_sub-47,MLP_(Neural_Network),0.6902
sub-47,sub-28_sub-47,SVM,0.7490
sub-47,sub-28_sub-47,XGBoost,0.8745
sub-48,sub-24_sub-48,KNN,0.6749
sub-48,sub-24_sub-48,MLP_(Neural_Network),0.7316
sub-48,sub-24_sub-48,SVM,0.5463
sub-48,sub-24_sub-48,XGBoost,0.7391
sub-48,sub-7_sub-48,KNN,0.7599
sub-48,sub-7_sub-48,MLP_(Neural_Network),0.7448
sub-48,sub-7_sub-48,SVM,0.7524
sub-48,sub-7_sub-48,XGBoost,0.7826
sub-49,sub-30_sub-49,KNN,0.7900
sub-49,sub-30_sub-49,MLP_(Neural_Network),0.9788
sub-49,sub-30_sub-49,SVM,0.7303
sub-49,sub-30_sub-49,XGBoost,0.9229
sub-49,sub-6_sub-49,KNN,0.7861
sub-49,sub-6_sub-49,MLP_(Neural_Network),0.9672
sub-49,sub-6_sub-49,SVM,0.9518
sub-49,sub-6_sub-49,XGBoost,0.9422
sub-49,sub-7_sub-49,KNN,0.6859
sub-49,sub-7_sub-49,MLP_(Neural_Network),0.8728
sub-49,sub-7_sub-49,SVM,0.7399
sub-49,sub-7_sub-49,XGBoost,0.8709
sub-49,sub-8_sub-49,KNN,0.7842
sub-49,sub-8_sub-49,MLP_(Neural_Network),0.9750
sub-49,sub-8_sub-49,SVM,0.9557
sub-49,sub-8_sub-49,XGBoost,0.9653
sub-50,sub-35_sub-50,KNN,0.3674
sub-50,sub-35_sub-50,MLP_(Neural_Network),0.2025
sub-50,sub-35_sub-50,SVM,0.0814
sub-50,sub-35_sub-50,XGBoost,0.2484
sub-51,sub-15_sub-51,KNN,0.6343
sub-51,sub-15_sub-51,MLP_(Neural_Network),0.5796
sub-51,sub-15_sub-51,SVM,0.1244
sub-51,sub-15_sub-51,XGBoost,0.4801
sub-51,sub-18_sub-51,KNN,0.5970
sub-51,sub-18_sub-51,MLP_(Neural_Network),0.3831
sub-51,sub-18_sub-51,SVM,0.3532
sub-51,sub-18_sub-51,XGBoost,0.5050
sub-54,sub-11_sub-54,KNN,0.7792
sub-54,sub-11_sub-54,MLP_(Neural_Network),0.5811
sub-54,sub-11_sub-54,SVM,0.6358
sub-54,sub-11_sub-54,XGBoost,0.7660
sub-54,sub-2_sub-54,KNN,0.8698
sub-54,sub-2_sub-54,MLP_(Neural_Network),0.8585
sub-54,sub-2_sub-54,SVM,0.6377
sub-54,sub-2_sub-54,XGBoost,0.7528
sub-54,sub-30_sub-54,KNN,0.8245
sub-54,sub-30_sub-54,MLP_(Neural_Network),0.8094
sub-54,sub-30_sub-54,SVM,0.7887
sub-54,sub-30_sub-54,XGBoost,0.6830
sub-54,sub-6_sub-54,KNN,0.8472
sub-54,sub-6_sub-54,MLP_(Neural_Network),0.7774
sub-54,sub-6_sub-54,SVM,0.5981
sub-54,sub-6_sub-54,XGBoost,0.6925
sub-55,sub-24_sub-55,KNN,0.9051
sub-55,sub-24_sub-55,MLP_(Neural_Network),0.8880
sub-55,sub-24_sub-55,SVM,0.4915
sub-55,sub-24_sub-55,XGBoost,0.9583
sub-56,sub-23_sub-56,KNN,0.7257
sub-56,sub-23_sub-56,MLP_(Neural_Network),0.9145
sub-56,sub-23_sub-56,SVM,0.6165
sub-56,sub-23_sub-56,XGBoost,0.9056
sub-56,sub-33_sub-56,KNN,0.7463
sub-56,sub-33_sub-56,MLP_(Neural_Network),0.8260
sub-56,sub-33_sub-56,SVM,0.6136
sub-56,sub-33_sub-56,XGBoost,0.9292
sub-56,sub-5_sub-56,KNN,0.7198
sub-56,sub-5_sub-56,MLP_(Neural_Network),0.7139
sub-56,sub-5_sub-56,SVM,0.6136
sub-56,sub-5_sub-56,XGBoost,0.9322
sub-57,sub-18_sub-57,KNN,0.8279
sub-57,sub-18_sub-57,MLP_(Neural_Network),0.7572
sub-57,sub-18_sub-57,SVM,0.5067
sub-57,sub-18_sub-57,XGBoost,0.7208
sub-58,sub-14_sub-58,KNN,0.7239
sub-58,sub-14_sub-58,MLP_(Neural_Network),0.4931
sub-58,sub-14_sub-58,SVM,0.5483
sub-58,sub-14_sub-58,XGBoost,0.8619
sub-58,sub-7_sub-58,KNN,0.8185
sub-58,sub-7_sub-58,MLP_(Neural_Network),0.6884
sub-58,sub-7_sub-58,SVM,0.4438
sub-58,sub-7_sub-58,XGBoost,0.9408
sub-59,sub-11_sub-59,KNN,0.2781
sub-59,sub-11_sub-59,MLP_(Neural_Network),0.0381
sub-59,sub-11_sub-59,SVM,0.0057
sub-59,sub-11_sub-59,XGBoost,0.0286
sub-59,sub-13_sub-59,KNN,0.3238
sub-59,sub-13_sub-59,MLP_(Neural_Network),0.2724
sub-59,sub-13_sub-59,SVM,0.0419
sub-59,sub-13_sub-59,XGBoost,0.0533
sub-59,sub-18_sub-59,KNN,0.2819
sub-59,sub-18_sub-59,MLP_(Neural_Network),0.0495
sub-59,sub-18_sub-59,SVM,0.0038
sub-59,sub-18_sub-59,XGBoost,0.0457
sub-60,sub-3_sub-60,KNN,0.5856
sub-60,sub-3_sub-60,MLP_(Neural_Network),0.1564
sub-60,sub-3_sub-60,SVM,0.0085
sub-60,sub-3_sub-60,XGBoost,0.5412
sub-61,sub-14_sub-61,KNN,0.3725
sub-61,sub-14_sub-61,MLP_(Neural_Network),0.2098
sub-61,sub-14_sub-61,SVM,0.1824
sub-61,sub-14_sub-61,XGBoost,0.3725
sub-61,sub-15_sub-61,KNN,0.3706
sub-61,sub-15_sub-61,MLP_(Neural_Network),0.1765
sub-61,sub-15_sub-61,SVM,0.2275
sub-61,sub-15_sub-61,XGBoost,0.3373
sub-61,sub-1_sub-61,KNN,0.3765
sub-61,sub-1_sub-61,MLP_(Neural_Network),0.2686
sub-61,sub-1_sub-61,SVM,0.1922
sub-61,sub-1_sub-61,XGBoost,0.2941
sub-62,sub-17_sub-62,KNN,0.7750
sub-62,sub-17_sub-62,MLP_(Neural_Network),0.8088
sub-62,sub-17_sub-62,SVM,0.7986
sub-62,sub-17_sub-62,XGBoost,0.8782
sub-62,sub-18_sub-62,KNN,0.7750
sub-62,sub-18_sub-62,MLP_(Neural_Network),0.7208
sub-62,sub-18_sub-62,SVM,0.8020
sub-62,sub-18_sub-62,XGBoost,0.8934
sub-62,sub-3_sub-62,KNN,0.8900
sub-62,sub-3_sub-62,MLP_(Neural_Network),0.9577
sub-62,sub-3_sub-62,SVM,0.8291
sub-62,sub-3_sub-62,XGBoost,0.8714
sub-63,sub-19_sub-63,KNN,0.5781
sub-63,sub-19_sub-63,MLP_(Neural_Network),0.2119
sub-63,sub-19_sub-63,SVM,0.1468
sub-63,sub-19_sub-63,XGBoost,0.4684
sub-63,sub-21_sub-63,KNN,0.5911
sub-63,sub-21_sub-63,MLP_(Neural_Network),0.6301
sub-63,sub-21_sub-63,SVM,0.1468
sub-63,sub-21_sub-63,XGBoost,0.4498
sub-64,sub-15_sub-64,KNN,0.9617
sub-64,sub-15_sub-64,MLP_(Neural_Network),0.9562
sub-64,sub-15_sub-64,SVM,0.9380
sub-64,sub-15_sub-64,XGBoost,0.9051
sub-65,sub-1_sub-65,KNN,0.5539
sub-65,sub-1_sub-65,MLP_(Neural_Network),0.5795
sub-65,sub-1_sub-65,SVM,0.0750
sub-65,sub-1_sub-65,XGBoost,0.6069
