hyperparam_C,hyperparam_kernel,hyperparam_gamma,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
0.1,linear,auto,0.9362013462101259,0.0,0.9557148107313488,0.0,0.9364079008100992,0.9378421900889644,0.9362013462101259,1
0.1,rbf,auto,0.6210125841381329,0.0,0.6565600882028666,0.0,0.6459633315872425,0.7230485400890079,0.6210125841381329,1
0.1,poly,auto,0.5548726953467954,0.0,0.5964718853362734,0.0,0.6277989081389893,0.799358382959243,0.5548726953467954,1
