hyperparam_C,hyperparam_kernel,hyperparam_gamma,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
0.1,linear,auto,0.7821188176763243,0.0,0.7842337375964719,0.0,0.7765596352288598,0.7939110218224217,0.7821188176763243,1
0.1,rbf,auto,0.6905179982440738,0.0,0.6901139287026828,0.0,0.6646542019733611,0.7298835367815669,0.6905179982440738,1
0.1,poly,auto,0.6894937079309336,0.0,0.684821756707093,0.0,0.6659172796942074,0.7225522531199786,0.6894937079309336,1
