hyperparam_C,hyperparam_kernel,hyperparam_gamma,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
0.1,linear,auto,0.7475834114427287,0.14070430628843156,0.7935994070606072,0.005583443449229461,0.7282594756358443,0.782493497635066,0.7475834114427287,50
0.1,poly,auto,0.6803922351004246,0.1518549290989292,0.6910157312438437,0.005224325083702713,0.645200350612212,0.7306838838707646,0.6803922351004246,50
0.1,rbf,auto,0.6794722272822107,0.14724325421841286,0.6957064653090279,0.004814677538786198,0.6434635882708628,0.7328200822289529,0.6794722272822107,50
