hyperparam_C,hyperparam_kernel,hyperparam_gamma,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_f1,mean_test_precision,mean_test_recall,num_folds
0.1,linear,auto,0.7114847028839862,0.07988306156096639,0.794384091042241,0.00838950295348968,0.7020241745802452,0.7456820933810061,0.7114847028839862,50
0.1,rbf,auto,0.6357563647316824,0.08475166290865033,0.6981443548416669,0.008845875607375082,0.6044461529337839,0.7099962995015011,0.6357563647316824,50
0.1,poly,auto,0.6324754416364984,0.08670866814157581,0.6923322044031073,0.00981177763353331,0.60230178627716,0.7020498500871878,0.6324754416364984,50
