Subject,Fold,Model,Accuracy
sub-28,sub-28_sub-38,XGBoost,1.0000
sub-28,sub-28_sub-47,KNN,0.0229
sub-28,sub-28_sub-47,MLP_(Neural_Network),0.9981
sub-28,sub-28_sub-47,SVM,1.0000
sub-28,sub-28_sub-47,XGBoost,0.7667
sub-30,sub-30_sub-49,KNN,0.5030
sub-30,sub-30_sub-49,MLP_(Neural_Network),1.0000
sub-30,sub-30_sub-49,SVM,1.0000
sub-30,sub-30_sub-49,XGBoost,0.9970
sub-30,sub-30_sub-54,KNN,0.0427
sub-30,sub-30_sub-54,MLP_(Neural_Network),1.0000
sub-30,sub-30_sub-54,SVM,1.0000
sub-30,sub-30_sub-54,XGBoost,0.9848
sub-33,sub-33_sub-56,KNN,0.0128
sub-33,sub-33_sub-56,MLP_(Neural_Network),1.0000
sub-33,sub-33_sub-56,SVM,1.0000
sub-33,sub-33_sub-56,XGBoost,1.0000
sub-35,sub-35_sub-39,KNN,0.0744
sub-35,sub-35_sub-39,MLP_(Neural_Network),1.0000
sub-35,sub-35_sub-39,SVM,1.0000
sub-35,sub-35_sub-39,XGBoost,1.0000
sub-35,sub-35_sub-50,KNN,0.3239
sub-35,sub-35_sub-50,MLP_(Neural_Network),1.0000
sub-35,sub-35_sub-50,SVM,1.0000
sub-35,sub-35_sub-50,XGBoost,1.0000
sub-36,sub-36_sub-44,KNN,0.0613
sub-36,sub-36_sub-44,MLP_(Neural_Network),1.0000
sub-36,sub-36_sub-44,SVM,0.9910
sub-36,sub-36_sub-44,XGBoost,1.0000
sub-37,sub-8_sub-37,KNN,0.7924
sub-37,sub-8_sub-37,MLP_(Neural_Network),0.0160
sub-37,sub-8_sub-37,SVM,0.0000
sub-37,sub-8_sub-37,XGBoost,0.2834
sub-38,sub-28_sub-38,KNN,0.3839
sub-38,sub-28_sub-38,MLP_(Neural_Network),0.0000
sub-38,sub-28_sub-38,SVM,0.0000
sub-38,sub-28_sub-38,XGBoost,0.0000
sub-38,sub-5_sub-38,KNN,0.9911
sub-38,sub-5_sub-38,MLP_(Neural_Network),0.0339
sub-38,sub-5_sub-38,SVM,0.0304
sub-38,sub-5_sub-38,XGBoost,0.4411
sub-39,sub-19_sub-39,KNN,0.8877
sub-39,sub-19_sub-39,MLP_(Neural_Network),0.0143
sub-39,sub-19_sub-39,SVM,0.0000
sub-39,sub-19_sub-39,XGBoost,0.1319
sub-39,sub-2_sub-39,KNN,0.9358
sub-39,sub-2_sub-39,MLP_(Neural_Network),0.3476
sub-39,sub-2_sub-39,SVM,0.6542
sub-39,sub-2_sub-39,XGBoost,0.0784
sub-39,sub-35_sub-39,KNN,0.9144
sub-39,sub-35_sub-39,MLP_(Neural_Network),0.1034
sub-39,sub-35_sub-39,SVM,0.0000
sub-39,sub-35_sub-39,XGBoost,0.0535
sub-40,sub-22_sub-40,KNN,0.8898
sub-40,sub-22_sub-40,MLP_(Neural_Network),0.1398
sub-40,sub-22_sub-40,SVM,0.0000
sub-40,sub-22_sub-40,XGBoost,0.1378
sub-41,sub-15_sub-41,KNN,0.9983
sub-41,sub-15_sub-41,MLP_(Neural_Network),0.0486
sub-41,sub-15_sub-41,SVM,0.0972
sub-41,sub-15_sub-41,XGBoost,0.1493
sub-41,sub-18_sub-41,KNN,0.9288
sub-41,sub-18_sub-41,MLP_(Neural_Network),0.0017
sub-41,sub-18_sub-41,SVM,0.1111
sub-41,sub-18_sub-41,XGBoost,0.1042
sub-42,sub-16_sub-42,KNN,0.5498
sub-42,sub-16_sub-42,MLP_(Neural_Network),0.0071
sub-42,sub-16_sub-42,SVM,0.0000
sub-42,sub-16_sub-42,XGBoost,0.0641
sub-42,sub-24_sub-42,KNN,0.9840
sub-42,sub-24_sub-42,MLP_(Neural_Network),0.0605
sub-42,sub-24_sub-42,SVM,0.1922
sub-42,sub-24_sub-42,XGBoost,0.0320
sub-44,sub-14_sub-44,KNN,0.9863
sub-44,sub-14_sub-44,MLP_(Neural_Network),0.6678
sub-44,sub-14_sub-44,SVM,0.3784
sub-44,sub-14_sub-44,XGBoost,0.5719
sub-44,sub-18_sub-44,KNN,0.9829
sub-44,sub-18_sub-44,MLP_(Neural_Network),0.1969
sub-44,sub-18_sub-44,SVM,0.4538
sub-44,sub-18_sub-44,XGBoost,0.2260
sub-44,sub-36_sub-44,KNN,0.9366
sub-44,sub-36_sub-44,MLP_(Neural_Network),0.1062
sub-44,sub-36_sub-44,SVM,0.3699
sub-44,sub-36_sub-44,XGBoost,0.0925
sub-44,sub-4_sub-44,KNN,0.9212
sub-44,sub-4_sub-44,MLP_(Neural_Network),0.2397
sub-44,sub-4_sub-44,SVM,0.1147
sub-44,sub-4_sub-44,XGBoost,0.5582
sub-47,sub-28_sub-47,KNN,0.9922
sub-47,sub-28_sub-47,MLP_(Neural_Network),0.4843
sub-47,sub-28_sub-47,SVM,0.1843
sub-47,sub-28_sub-47,XGBoost,0.7686
sub-48,sub-24_sub-48,KNN,0.9905
sub-48,sub-24_sub-48,MLP_(Neural_Network),0.0359
sub-48,sub-24_sub-48,SVM,0.2703
sub-48,sub-24_sub-48,XGBoost,0.1550
sub-48,sub-7_sub-48,KNN,0.9905
sub-48,sub-7_sub-48,MLP_(Neural_Network),0.2401
sub-48,sub-7_sub-48,SVM,0.3497
sub-48,sub-7_sub-48,XGBoost,0.4348
sub-49,sub-30_sub-49,KNN,0.7534
sub-49,sub-30_sub-49,MLP_(Neural_Network),0.0790
sub-49,sub-30_sub-49,SVM,0.0501
sub-49,sub-30_sub-49,XGBoost,0.0655
sub-49,sub-6_sub-49,KNN,0.9133
sub-49,sub-6_sub-49,MLP_(Neural_Network),0.2081
sub-49,sub-6_sub-49,SVM,0.0482
sub-49,sub-6_sub-49,XGBoost,0.0289
sub-49,sub-7_sub-49,KNN,0.9961
sub-49,sub-7_sub-49,MLP_(Neural_Network),0.0154
sub-49,sub-7_sub-49,SVM,0.5279
sub-49,sub-7_sub-49,XGBoost,0.8478
sub-49,sub-8_sub-49,KNN,0.9961
sub-49,sub-8_sub-49,MLP_(Neural_Network),0.4162
sub-49,sub-8_sub-49,SVM,0.4528
sub-49,sub-8_sub-49,XGBoost,0.1060
sub-50,sub-35_sub-50,KNN,0.8058
sub-50,sub-35_sub-50,MLP_(Neural_Network),0.0000
sub-50,sub-35_sub-50,SVM,0.0000
sub-50,sub-35_sub-50,XGBoost,0.0000
sub-51,sub-15_sub-51,KNN,0.9950
sub-51,sub-15_sub-51,MLP_(Neural_Network),0.0000
sub-51,sub-15_sub-51,SVM,0.0373
sub-51,sub-15_sub-51,XGBoost,0.0100
sub-51,sub-18_sub-51,KNN,0.3806
sub-51,sub-18_sub-51,MLP_(Neural_Network),0.0000
sub-51,sub-18_sub-51,SVM,0.0000
sub-51,sub-18_sub-51,XGBoost,0.0000
sub-54,sub-11_sub-54,KNN,0.9113
sub-54,sub-11_sub-54,MLP_(Neural_Network),0.2717
sub-54,sub-11_sub-54,SVM,0.0038
sub-54,sub-11_sub-54,XGBoost,0.1604
sub-54,sub-2_sub-54,KNN,0.9283
sub-54,sub-2_sub-54,MLP_(Neural_Network),0.0038
sub-54,sub-2_sub-54,SVM,0.0000
sub-54,sub-2_sub-54,XGBoost,0.7811
sub-54,sub-30_sub-54,KNN,0.8566
sub-54,sub-30_sub-54,MLP_(Neural_Network),0.0585
sub-54,sub-30_sub-54,SVM,0.1208
sub-54,sub-30_sub-54,XGBoost,0.2057
sub-54,sub-6_sub-54,KNN,0.9038
sub-54,sub-6_sub-54,MLP_(Neural_Network),0.0547
sub-54,sub-6_sub-54,SVM,0.0000
sub-54,sub-6_sub-54,XGBoost,0.0472
sub-55,sub-24_sub-55,KNN,0.7818
sub-55,sub-24_sub-55,MLP_(Neural_Network),0.0607
sub-55,sub-24_sub-55,SVM,0.0000
sub-55,sub-24_sub-55,XGBoost,0.9791
sub-56,sub-23_sub-56,KNN,0.8938
sub-56,sub-23_sub-56,MLP_(Neural_Network),0.0295
sub-56,sub-23_sub-56,SVM,0.0531
sub-56,sub-23_sub-56,XGBoost,0.1386
sub-56,sub-33_sub-56,KNN,0.9735
sub-56,sub-33_sub-56,MLP_(Neural_Network),0.0147
sub-56,sub-33_sub-56,SVM,0.4277
sub-56,sub-33_sub-56,XGBoost,0.0354
sub-56,sub-5_sub-56,KNN,0.9676
sub-56,sub-5_sub-56,MLP_(Neural_Network),0.2448
sub-56,sub-5_sub-56,SVM,0.3835
sub-56,sub-5_sub-56,XGBoost,0.3274
sub-57,sub-18_sub-57,KNN,0.8929
sub-57,sub-18_sub-57,MLP_(Neural_Network),0.1377
sub-57,sub-18_sub-57,SVM,0.0000
sub-57,sub-18_sub-57,XGBoost,0.0459
sub-58,sub-14_sub-58,KNN,0.8323
sub-58,sub-14_sub-58,MLP_(Neural_Network),0.0118
sub-58,sub-14_sub-58,SVM,0.0158
sub-58,sub-14_sub-58,XGBoost,0.0986
sub-58,sub-7_sub-58,KNN,0.9132
sub-58,sub-7_sub-58,MLP_(Neural_Network),0.0000
sub-58,sub-7_sub-58,SVM,0.0079
sub-58,sub-7_sub-58,XGBoost,0.5937
sub-59,sub-11_sub-59,KNN,0.3352
sub-59,sub-11_sub-59,MLP_(Neural_Network),0.0000
sub-59,sub-11_sub-59,SVM,0.0000
sub-59,sub-11_sub-59,XGBoost,0.0000
sub-59,sub-13_sub-59,KNN,0.9886
sub-59,sub-13_sub-59,MLP_(Neural_Network),0.0000
sub-59,sub-13_sub-59,SVM,0.0000
sub-59,sub-13_sub-59,XGBoost,0.0000
sub-59,sub-18_sub-59,KNN,0.9486
sub-59,sub-18_sub-59,MLP_(Neural_Network),0.0000
sub-59,sub-18_sub-59,SVM,0.0000
sub-59,sub-18_sub-59,XGBoost,0.0000
sub-60,sub-3_sub-60,KNN,0.9894
sub-60,sub-3_sub-60,MLP_(Neural_Network),0.0000
sub-60,sub-3_sub-60,SVM,0.0000
sub-60,sub-3_sub-60,XGBoost,0.0000
sub-61,sub-14_sub-61,KNN,0.9882
sub-61,sub-14_sub-61,MLP_(Neural_Network),0.0745
sub-61,sub-14_sub-61,SVM,0.0000
sub-61,sub-14_sub-61,XGBoost,0.3255
sub-61,sub-15_sub-61,KNN,0.9196
sub-61,sub-15_sub-61,MLP_(Neural_Network),0.1059
sub-61,sub-15_sub-61,SVM,0.0294
sub-61,sub-15_sub-61,XGBoost,0.0118
sub-61,sub-1_sub-61,KNN,1.0000
sub-61,sub-1_sub-61,MLP_(Neural_Network),0.0824
sub-61,sub-1_sub-61,SVM,0.1314
sub-61,sub-1_sub-61,XGBoost,0.2412
sub-62,sub-17_sub-62,KNN,0.9865
sub-62,sub-17_sub-62,MLP_(Neural_Network),0.1438
sub-62,sub-17_sub-62,SVM,0.0660
sub-62,sub-17_sub-62,XGBoost,0.0558
sub-62,sub-18_sub-62,KNN,0.9239
sub-62,sub-18_sub-62,MLP_(Neural_Network),0.0000
sub-62,sub-18_sub-62,SVM,0.6548
sub-62,sub-18_sub-62,XGBoost,0.3384
sub-62,sub-3_sub-62,KNN,0.9239
sub-62,sub-3_sub-62,MLP_(Neural_Network),0.0000
sub-62,sub-3_sub-62,SVM,0.0000
sub-62,sub-3_sub-62,XGBoost,0.3299
sub-63,sub-19_sub-63,KNN,0.5465
sub-63,sub-19_sub-63,MLP_(Neural_Network),0.0000
sub-63,sub-19_sub-63,SVM,0.0000
sub-63,sub-19_sub-63,XGBoost,0.0613
sub-63,sub-21_sub-63,KNN,0.9164
sub-63,sub-21_sub-63,MLP_(Neural_Network),0.1413
sub-63,sub-21_sub-63,SVM,0.0446
sub-63,sub-21_sub-63,XGBoost,0.0242
sub-64,sub-15_sub-64,KNN,0.9069
sub-64,sub-15_sub-64,MLP_(Neural_Network),0.7226
sub-64,sub-15_sub-64,SVM,0.0000
sub-64,sub-15_sub-64,XGBoost,0.2810
sub-65,sub-1_sub-65,KNN,0.2761
sub-65,sub-1_sub-65,MLP_(Neural_Network),0.0000
sub-65,sub-1_sub-65,SVM,0.0037
sub-65,sub-1_sub-65,XGBoost,0.4278
