Subject,Fold,Model,Accuracy
sub-17,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,XGBoost,0.9982
sub-17,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,KNN,0.5733
sub-17,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,MLP_(Neural_Network),1.0000
sub-17,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,SVM,1.0000
sub-17,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,XGBoost,1.0000
sub-18,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,KNN,0.4704
sub-18,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),1.0000
sub-18,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,1.0000
sub-18,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,XGBoost,0.9803
sub-18,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,KNN,0.0287
sub-18,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,MLP_(Neural_Network),1.0000
sub-18,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,SVM,0.9982
sub-18,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60,XGBoost,0.9946
sub-18,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,KNN,0.5314
sub-18,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,MLP_(Neural_Network),1.0000
sub-18,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,SVM,1.0000
sub-18,sub-5_sub-11_sub-18_sub-44_sub-54_sub-60,XGBoost,1.0000
sub-18,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,KNN,0.0916
sub-18,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,MLP_(Neural_Network),1.0000
sub-18,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,SVM,1.0000
sub-18,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,XGBoost,0.4345
sub-19,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.5967
sub-19,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),1.0000
sub-19,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,0.9967
sub-19,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,0.9967
sub-19,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,KNN,0.0633
sub-19,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,MLP_(Neural_Network),1.0000
sub-19,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,SVM,1.0000
sub-19,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64,XGBoost,1.0000
sub-19,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,KNN,0.2817
sub-19,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,MLP_(Neural_Network),0.9967
sub-19,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,SVM,1.0000
sub-19,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,XGBoost,0.9700
sub-20,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,KNN,0.4831
sub-20,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,MLP_(Neural_Network),0.9982
sub-20,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,SVM,1.0000
sub-20,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,XGBoost,0.8841
sub-20,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,KNN,0.0053
sub-20,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,MLP_(Neural_Network),1.0000
sub-20,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,SVM,1.0000
sub-20,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,XGBoost,0.9162
sub-20,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,KNN,0.9305
sub-20,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,MLP_(Neural_Network),1.0000
sub-20,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,SVM,1.0000
sub-20,sub-4_sub-16_sub-20_sub-44_sub-55_sub-65,XGBoost,1.0000
sub-21,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,KNN,0.3503
sub-21,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,MLP_(Neural_Network),0.9967
sub-21,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,SVM,1.0000
sub-21,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,XGBoost,0.4490
sub-21,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,KNN,0.5247
sub-21,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,MLP_(Neural_Network),1.0000
sub-21,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,SVM,1.0000
sub-21,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,XGBoost,1.0000
sub-21,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,KNN,0.3832
sub-21,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,MLP_(Neural_Network),1.0000
sub-21,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,SVM,1.0000
sub-21,sub-3_sub-15_sub-21_sub-39_sub-45_sub-49,XGBoost,0.9984
sub-22,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,KNN,0.4661
sub-22,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,MLP_(Neural_Network),0.9979
sub-22,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,SVM,1.0000
sub-22,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,XGBoost,0.9979
sub-22,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,KNN,0.0123
sub-22,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,MLP_(Neural_Network),1.0000
sub-22,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,SVM,0.9918
sub-22,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49,XGBoost,0.9425
sub-23,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.0352
sub-23,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),1.0000
sub-23,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,1.0000
sub-23,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,1.0000
sub-23,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,KNN,0.5127
sub-23,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,MLP_(Neural_Network),1.0000
sub-23,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,SVM,0.9902
sub-23,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60,XGBoost,1.0000
sub-24,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,KNN,0.7723
sub-24,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,MLP_(Neural_Network),1.0000
sub-24,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,SVM,1.0000
sub-24,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,XGBoost,0.9941
sub-24,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,KNN,0.7743
sub-24,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),1.0000
sub-24,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,1.0000
sub-24,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,XGBoost,0.9802
sub-24,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,KNN,0.8218
sub-24,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,MLP_(Neural_Network),1.0000
sub-24,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,SVM,1.0000
sub-24,sub-5_sub-13_sub-24_sub-38_sub-44_sub-58,XGBoost,0.9960
sub-25,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,KNN,0.2805
sub-25,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,MLP_(Neural_Network),0.8161
sub-25,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,SVM,0.6874
sub-25,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,XGBoost,0.9103
sub-25,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,KNN,0.0046
sub-25,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,MLP_(Neural_Network),0.9862
sub-25,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,SVM,1.0000
sub-25,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,XGBoost,0.6713
sub-25,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,KNN,0.0138
sub-25,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,MLP_(Neural_Network),0.4621
sub-25,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,SVM,0.6667
sub-25,sub-6_sub-8_sub-25_sub-46_sub-54_sub-63,XGBoost,0.3011
sub-26,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,KNN,0.3821
sub-26,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,MLP_(Neural_Network),1.0000
sub-26,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,SVM,1.0000
sub-26,sub-13_sub-20_sub-26_sub-48_sub-57_sub-58,XGBoost,0.8561
sub-26,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,KNN,0.7667
sub-26,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,MLP_(Neural_Network),1.0000
sub-26,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,SVM,1.0000
sub-26,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53,XGBoost,0.9926
sub-26,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,KNN,0.0174
sub-26,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,MLP_(Neural_Network),1.0000
sub-26,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,SVM,1.0000
sub-26,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49,XGBoost,1.0000
sub-26,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,KNN,0.0000
sub-26,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,MLP_(Neural_Network),1.0000
sub-26,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,SVM,1.0000
sub-26,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62,XGBoost,0.9529
sub-27,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,KNN,0.5800
sub-27,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,MLP_(Neural_Network),0.4624
sub-27,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,SVM,1.0000
sub-27,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,XGBoost,0.9981
sub-27,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,KNN,0.0308
sub-27,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,MLP_(Neural_Network),1.0000
sub-27,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,SVM,1.0000
sub-27,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,XGBoost,0.9615
sub-27,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,KNN,0.4393
sub-27,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,MLP_(Neural_Network),1.0000
sub-27,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,SVM,1.0000
sub-27,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,XGBoost,0.8439
sub-27,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.0212
sub-27,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),1.0000
sub-27,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,1.0000
sub-27,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,1.0000
sub-28,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,KNN,0.0363
sub-28,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,MLP_(Neural_Network),1.0000
sub-28,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,SVM,1.0000
sub-28,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,XGBoost,0.5335
sub-28,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.5583
sub-28,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),1.0000
sub-28,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,1.0000
sub-28,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,1.0000
sub-28,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,KNN,0.1434
sub-28,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,MLP_(Neural_Network),1.0000
sub-28,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,SVM,1.0000
sub-28,sub-1_sub-11_sub-28_sub-41_sub-45_sub-47,XGBoost,1.0000
sub-28,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,KNN,0.0344
sub-28,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,MLP_(Neural_Network),1.0000
sub-28,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,SVM,1.0000
sub-28,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64,XGBoost,0.9981
sub-28,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,KNN,0.0210
sub-28,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,MLP_(Neural_Network),1.0000
sub-28,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,SVM,1.0000
sub-28,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56,XGBoost,0.6119
sub-28,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,KNN,0.2467
sub-28,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,MLP_(Neural_Network),1.0000
sub-28,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,SVM,1.0000
sub-28,sub-8_sub-19_sub-28_sub-37_sub-42_sub-51,XGBoost,0.9656
sub-28,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,KNN,0.0229
sub-28,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,MLP_(Neural_Network),0.9981
sub-28,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,SVM,1.0000
sub-28,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51,XGBoost,1.0000
sub-29,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,KNN,0.0473
sub-29,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,MLP_(Neural_Network),1.0000
sub-29,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,SVM,1.0000
sub-29,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62,XGBoost,0.9763
sub-29,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,KNN,0.5785
sub-29,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,MLP_(Neural_Network),1.0000
sub-29,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,SVM,1.0000
sub-29,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,XGBoost,0.9527
sub-29,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,KNN,0.2065
sub-29,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,MLP_(Neural_Network),1.0000
sub-29,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,SVM,1.0000
sub-29,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,XGBoost,1.0000
sub-30,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,KNN,0.0152
sub-30,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,MLP_(Neural_Network),1.0000
sub-30,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,SVM,1.0000
sub-30,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60,XGBoost,0.8720
sub-30,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,KNN,0.6921
sub-30,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,MLP_(Neural_Network),1.0000
sub-30,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,SVM,1.0000
sub-30,sub-11_sub-25_sub-30_sub-45_sub-57_sub-59,XGBoost,1.0000
sub-30,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,KNN,0.7226
sub-30,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,MLP_(Neural_Network),1.0000
sub-30,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,SVM,1.0000
sub-30,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48,XGBoost,0.9848
sub-30,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,KNN,0.5488
sub-30,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,MLP_(Neural_Network),1.0000
sub-30,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,SVM,1.0000
sub-30,sub-19_sub-28_sub-30_sub-59_sub-60_sub-62,XGBoost,1.0000
sub-31,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,KNN,0.2313
sub-31,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,MLP_(Neural_Network),0.8307
sub-31,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,SVM,0.8632
sub-31,sub-16_sub-27_sub-31_sub-40_sub-43_sub-58,XGBoost,0.5176
sub-31,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,KNN,0.0860
sub-31,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,MLP_(Neural_Network),0.9859
sub-31,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,SVM,0.8660
sub-31,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,XGBoost,0.9055
sub-32,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,KNN,0.1534
sub-32,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,MLP_(Neural_Network),0.0661
sub-32,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,SVM,1.0000
sub-32,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,XGBoost,0.9471
sub-32,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,KNN,0.6164
sub-32,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,MLP_(Neural_Network),0.2937
sub-32,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,SVM,0.9974
sub-32,sub-11_sub-27_sub-32_sub-43_sub-52_sub-64,XGBoost,0.9947
sub-32,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,KNN,0.2778
sub-32,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,MLP_(Neural_Network),0.9471
sub-32,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,SVM,1.0000
sub-32,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65,XGBoost,0.5847
sub-32,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,KNN,0.3677
sub-32,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,MLP_(Neural_Network),0.9974
sub-32,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,SVM,1.0000
sub-32,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,XGBoost,0.9947
sub-32,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,KNN,0.0582
sub-32,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,MLP_(Neural_Network),1.0000
sub-32,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,SVM,1.0000
sub-32,sub-2_sub-8_sub-32_sub-48_sub-63_sub-65,XGBoost,0.9921
sub-32,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,KNN,0.0265
sub-32,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,MLP_(Neural_Network),1.0000
sub-32,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,SVM,1.0000
sub-32,sub-5_sub-6_sub-32_sub-41_sub-54_sub-61,XGBoost,0.9921
sub-33,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,KNN,0.9149
sub-33,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,MLP_(Neural_Network),1.0000
sub-33,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,SVM,1.0000
sub-33,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64,XGBoost,1.0000
sub-33,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,KNN,0.0191
sub-33,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,MLP_(Neural_Network),1.0000
sub-33,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,SVM,1.0000
sub-33,sub-13_sub-20_sub-33_sub-41_sub-48_sub-61,XGBoost,0.9511
sub-33,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,KNN,0.3362
sub-33,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,MLP_(Neural_Network),1.0000
sub-33,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,SVM,1.0000
sub-33,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58,XGBoost,1.0000
sub-34,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,KNN,0.2883
sub-34,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,MLP_(Neural_Network),1.0000
sub-34,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,SVM,1.0000
sub-34,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,XGBoost,0.9440
sub-34,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,KNN,0.8649
sub-34,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,MLP_(Neural_Network),1.0000
sub-34,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,SVM,1.0000
sub-34,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,XGBoost,0.9572
sub-34,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,KNN,0.2570
sub-34,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,MLP_(Neural_Network),1.0000
sub-34,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,SVM,1.0000
sub-34,sub-8_sub-29_sub-34_sub-39_sub-44_sub-47,XGBoost,0.9984
sub-35,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,KNN,0.2978
sub-35,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,MLP_(Neural_Network),1.0000
sub-35,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,SVM,1.0000
sub-35,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56,XGBoost,0.9497
sub-35,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,KNN,0.0362
sub-35,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,MLP_(Neural_Network),1.0000
sub-35,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,SVM,1.0000
sub-35,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61,XGBoost,0.3783
sub-35,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,KNN,0.4004
sub-35,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,MLP_(Neural_Network),1.0000
sub-35,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,SVM,1.0000
sub-35,sub-14_sub-32_sub-35_sub-41_sub-60_sub-65,XGBoost,0.9960
sub-35,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,KNN,0.5412
sub-35,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,MLP_(Neural_Network),1.0000
sub-35,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,SVM,1.0000
sub-35,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,XGBoost,1.0000
sub-35,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,KNN,0.6740
sub-35,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,MLP_(Neural_Network),0.0060
sub-35,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,SVM,1.0000
sub-35,sub-1_sub-6_sub-35_sub-44_sub-61_sub-64,XGBoost,1.0000
sub-35,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,KNN,0.8390
sub-35,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,MLP_(Neural_Network),0.0000
sub-35,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,SVM,1.0000
sub-35,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55,XGBoost,0.9940
sub-35,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,KNN,0.3139
sub-35,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,MLP_(Neural_Network),1.0000
sub-35,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,SVM,1.0000
sub-35,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61,XGBoost,0.7364
sub-36,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,KNN,0.0486
sub-36,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,MLP_(Neural_Network),0.0090
sub-36,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,SVM,1.0000
sub-36,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46,XGBoost,0.9009
sub-36,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,KNN,0.1423
sub-36,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,MLP_(Neural_Network),1.0000
sub-36,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,SVM,1.0000
sub-36,sub-15_sub-21_sub-36_sub-38_sub-61_sub-63,XGBoost,1.0000
sub-36,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,KNN,0.4613
sub-36,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,MLP_(Neural_Network),1.0000
sub-36,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,SVM,0.9928
sub-36,sub-17_sub-34_sub-36_sub-37_sub-58_sub-64,XGBoost,0.9477
sub-36,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,KNN,0.2414
sub-36,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,MLP_(Neural_Network),1.0000
sub-36,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,SVM,1.0000
sub-36,sub-17_sub-35_sub-36_sub-50_sub-55_sub-60,XGBoost,0.9928
sub-36,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,KNN,0.0757
sub-36,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,MLP_(Neural_Network),0.9982
sub-36,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,SVM,0.9964
sub-36,sub-2_sub-13_sub-36_sub-54_sub-57_sub-59,XGBoost,0.9982
sub-36,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,KNN,0.3063
sub-36,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,MLP_(Neural_Network),0.8090
sub-36,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,SVM,0.9892
sub-36,sub-2_sub-15_sub-36_sub-37_sub-44_sub-55,XGBoost,0.9910
sub-36,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,KNN,0.2541
sub-36,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,MLP_(Neural_Network),1.0000
sub-36,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,SVM,1.0000
sub-36,sub-5_sub-29_sub-36_sub-38_sub-40_sub-57,XGBoost,0.9441
sub-36,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,KNN,0.0595
sub-36,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,MLP_(Neural_Network),1.0000
sub-36,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53,SVM,0.9622
